1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,bestK,time(ms)
0.0,1.0637370445833196,0.8174970860841037,0.73108822966116,0.7648074290601139,0.775076000431371,0.7432097892354926,0.7247526326344712,0.7368451177301025,0.7509370168893637,0.7185339072598915,0.7412713610317491,0.7177534349034164,0.7182555945508304,0.7448025409909309,0.756406154200531,0.7591221634928415,0.7002192053836195,0.706354335468763,0.7121474968907154,0.6561849172383937,0.6844266734617607,0.6854480860235864,0.6864740852297776,0.6906797580660966,0.6859648413952576,0.6701859371204623,0.671087179332473,0.671087179332473,0.6738128788745027,0.6753032367012795,0.6885056800306592,0.689116003419743,0.6930608857552288,0.7004512176275844,0.7045951692849094,0.7146713349702946,0.7175517032378955,0.7198394445340518,0.7271950395937165,0.7385133585399059,0.7212539129704574,0.7299018995572794,0.7225954166330832,0.658366454726507,0.6606539455000117,0.6628928447635989,0.6690758565809888,0.689860031271135,0.6979356605672845,0.7009199449158694,0.711091443955698,0.6818529837087518,0.6828029408308887,0.6839307528225119,0.686730890439856,0.6874363152693411,0.6888537112386899,0.702771353792461,0.7082122454887155,0.7091798811982183,0.7263654781086191,0.73625279570089,0.7371223003389387,0.7441910606984596,0.7491704968213504,0.7292872473793264,0.7359671893126538,0.7370023863084667,0.7373484239140307,0.740134385062154,0.7571650785390446,0.7065710779312881,0.7069212412027694,0.7151214928703012,0.722364346640526,0.7260060152749102,0.7286777366179394,0.7300890338469818,0.7531394911948531,0.7564093901571518,0.7582765385541183,0.7250085180942808,0.7347908212717534,0.7559247672825462,0.7562446000733674,0.7606024643829351,0.7622357118388376,0.767701024305448,0.7678684800876349,0.7772507600189187,0.738454049031538,0.7438590913253155,0.7462614106768937,0.7492100436575267,0.7570071415517038,0.759539550054202,0.7665434601833826,0.7920560772196161,0.7922623149726804,0.7922623149726804,0.8121763505594951,0.8189277248156366,0.8256167259472408,0.8080640648111225,0.7781204928636578,0.7929255392736833,0.7936404234512928,0.8093673350717991,0.8010597515398359,0.8026319998661373,0.8063368820670255,0.8082086664376097,0.8236676096616503,0.7989992064021614,0.818179062116176,0.8187730215861388,0.8229672759986654,0.8442977078502044,0.8515620378707159,0.8859859473114481,0.9169155212272438,0.9219674356113896,0.9275356983898494,0.886614349505664,0.8957070257280044,0.9252051156918111,0.8708496992244732,0.9037234422505327,0.838561929441513,0.880572253194344,0.942983193151538,0.9561832706563448,0.9609761992871948,0.971613126605934,0.9800401111672262,0.9302590087819252,1.0117832362229309,1.0259222248194821,1.0044053076696953,0.9707785595366828,1.0149800915639415,0.9858876485245218,1.0351787797662184,1.010770812963758,1.0565410875907486,1.201998935176584,1.2580449774766922,1.5780355124113563,0.0,29,130
0.0,0.6787957586789836,0.6922887891963947,0.7037214140413208,0.7110129025389429,0.7170629445295233,0.7223477966523427,0.6672725693764486,0.6823491729495897,0.6914248031730064,0.7045726824066917,0.7236540243306252,0.7140719196154985,0.7196403874732499,0.7221241402408183,0.70650448232209,0.7398676773986119,0.7629617867161035,0.7136458142199525,0.7159283629403024,0.7231520048534652,0.7235766212582937,0.7241845156957308,0.7294764433647387,0.7515266471482435,0.752207809843272,0.7569588606824775,0.75835289291436,0.7706683412050815,0.7629392843209447,0.7709011231546645,0.7684496509912488,0.7746589814969806,0.7771538639028894,0.8006633665994309,0.8183675488821903,0.8149688275440914,0.8116585310778579,0.8214879209361597,0.8183405367525084,0.8364157439819265,0.8376849643538719,0.8531565882781804,0.8552924339259609,0.8572171132248415,0.7644758341102331,0.7656129091995124,0.7798848468916301,0.8006125121291509,0.8020379361280122,0.8043105110784313,0.8062393160329953,0.8164725970774892,0.8024637523685784,0.7331228075945958,0.7390711631700175,0.7413394175971978,0.7504944907579619,0.7514155854213131,0.7520755904545027,0.757014288804667,0.7609539142209666,0.7751706884573786,0.7751706884573786,0.7754603094981051,0.7799913573124145,0.7917529576236191,0.8008520618728534,0.8129299907825893,0.8328343635100124,0.8331935761053262,0.8568057133604478,0.8617338899365005,0.8621318275656238,0.8655367057410843,0.8716450151610876,0.8685480073588298,0.8102785828818405,0.8157052891311698,0.8165185548258244,0.8477480014282431,0.797516720303456,0.8141449864833529,0.8206249237249675,0.8234498027287683,0.8246354762049818,0.8260650678176745,0.834062950463073,0.8400277197837279,0.8422977282693873,0.8531398859808841,0.8608752503344889,0.8611457531692353,0.8380930204926127,0.8526113677680475,0.8682136986003736,0.8712547366278992,0.8705852061489597,0.8242941403073296,0.8296448255999175,0.8305467771171561,0.8369438943031605,0.8434911431861674,0.8505176959119165,0.8550816411898474,0.8688823151005227,0.887019321544473,0.9032270910914235,0.8610868469986379,0.861830766659634,0.864449750498688,0.8794914949310273,0.885489460512477,0.9174360521061103,0.9219621577828511,0.9340509322126608,0.9350006537922275,0.9471219875487855,0.9602420434362635,0.9744608237508715,0.9793426508057896,0.9882056608776922,1.003723651505063,0.9787545335767345,0.98115344534561,1.01939444295712,0.9977440699883718,1.0018082174435108,1.0054870096363528,0.9854148192276926,1.024390586054006,1.0133476170841835,0.9658257274952958,0.9812524915908603,0.9965223263335053,1.032383339665537,1.0321825632521877,0.8427329329066146,0.8556562071731751,0.8994074442652739,0.8994074442652739,0.9652135436834031,0.9979902294019344,1.0639337751528388,1.0980716355832292,1.0444455350127178,1.258067491412778,1.2634984934829971,1.2344267996967353,0.0,64,86
0.0,0.9626003067714147,0.6739013176919119,0.6927728651235275,0.711730958416307,0.7088045710074883,0.7148568575743226,0.7259472618269324,0.7339839060871242,0.7014429117798953,0.7137673574999904,0.7234976537656923,0.7443205260623683,0.7480938362637937,0.7369269244727238,0.7563106254835876,0.7568888004976847,0.7613856139235149,0.7628072012630857,0.7636579384682671,0.7753650538900169,0.7388312901013598,0.7420329073558559,0.7423429532923186,0.7534455664364649,0.7684805473256301,0.7816855254814401,0.7924821854383924,0.7927843136176639,0.802403499689945,0.8071468129249137,0.8078655902222837,0.8073019351271677,0.8152408625866221,0.7895929268624957,0.7959982526806211,0.7967774126120268,0.8062195919893925,0.8169385094580924,0.8193790987454801,0.8256740371025275,0.7658393242635986,0.7700962842901751,0.7728509000402318,0.774425030383851,0.7946988382880515,0.7955029860660555,0.8081823553623524,0.8187303939602699,0.8202712241330372,0.8261043128214799,0.832838815198158,0.8365610183929385,0.8488895725303555,0.8569560971870824,0.8711472126798853,0.8716766245869583,0.873803965455677,0.8804171410076584,0.8748519134975019,0.8776021620720889,0.8916084654146936,0.8489953469288326,0.8521904646561664,0.8540124346729214,0.854716310531857,0.8549983485895355,0.8676913259347401,0.8750087044266514,0.8756142468551328,0.8791206816520202,0.8867336033641602,0.8054513308628212,0.8066081735859068,0.8068981639506904,0.8199758184489392,0.824581597898293,0.8291084404957554,0.8364444149961312,0.8385531698979826,0.8405139360275875,0.8527457196361435,0.8336579328957128,0.8408019605023049,0.8448908830422247,0.8486768208229752,0.8530665578019523,0.8532509448262178,0.8680122024680496,0.8705476889678148,0.8746908288529065,0.8344077292494109,0.8349785247072828,0.8596473197535569,0.8409404242380664,0.8174136644987164,0.8198107771654125,0.8314922093372513,0.8389173413494538,0.8485402741675528,0.8021805107930527,0.8090208480131025,0.812394125387607,0.8169581732396388,0.8190372444820562,0.8237148224601145,0.8320970760944603,0.8347848140691917,0.8372509488779263,0.8384922408106407,0.8567364324340335,0.876509876051101,0.8582722667798722,0.8667730249046142,0.8731699605808982,0.8785104994293501,0.8913629553490949,0.9087476186600946,0.9104092540185458,0.9171481265452851,0.9293101217339951,0.9390300736802736,0.9462390098875432,0.9627375706273408,1.011338297337399,0.8110448909924493,0.814643333123052,0.8240614880095315,0.8842217267615254,0.8936341688487281,0.8936341688487281,0.9185466763526582,0.9345328974640048,0.9431576422729262,0.9923516053731132,1.0172680757508543,0.956322900172266,1.0700430663701548,1.0150989919652387,1.173496899044492,1.049542024665264,1.0726160558221787,0.749949305112524,1.3573589495868499,1.5348429463672097,1.1726039399558572,1.3194792168823422,1.1547005383792517,1.224744871391589,0.0,131,22
0.0,0.8479103314795889,0.7277494734912872,0.7768630321772717,0.7786875746082107,0.7934753868013844,0.7390261015103485,0.7396015119721295,0.7495015784883652,0.7251707831202453,0.7513890357878116,0.7479258535395006,0.766752435469308,0.7725072472013095,0.7726763908548785,0.7757971820766195,0.7806829714222611,0.7878423648502733,0.7767902585709066,0.7853846137710342,0.7886269266930965,0.7855138927839502,0.7911421379056119,0.7970913961391977,0.8008198760739741,0.8123972748032425,0.7025800969683965,0.7165884809682578,0.7340295391567063,0.7353545662428376,0.748200472320565,0.7487904195616976,0.7512387871399779,0.7564366908319028,0.7578870475928069,0.7581934502928493,0.7655815296090362,0.7227855005561515,0.7229350681729737,0.7367886071583952,0.7392558510951823,0.7509667529897691,0.7540037012506946,0.7781129798451316,0.7507300421386274,0.7517330219341007,0.7545813758012514,0.7621794406830069,0.7657273795041754,0.766017226481752,0.7704048109162689,0.7708969880640991,0.7826901742578948,0.7567521743274985,0.7663046814151756,0.7709021328034732,0.7736580133721807,0.773977905059769,0.7792596204519825,0.7878949530430729,0.7881201624096968,0.7923216828542248,0.796010136578064,0.8027097863299493,0.8111735969342804,0.8168835351218664,0.8181408600696267,0.8214372723615139,0.8264574638287612,0.7454963812851165,0.746558931104839,0.7535172075037415,0.7633156371932938,0.7640755334861979,0.7642024036462233,0.7737698507807271,0.7762848907143861,0.7902189713041967,0.7931820382836825,0.7958918292800026,0.798195428393559,0.8006650534198533,0.8015421744278954,0.8073145959337538,0.8176847588725384,0.826210762138367,0.8338527443354216,0.815098784847658,0.8246632896798757,0.8295735548969972,0.8302577393884677,0.843408030827887,0.8458601428881382,0.8476874514401047,0.8743791758378269,0.8798625039370829,0.7331328741674762,0.7456058989616938,0.7510709554729145,0.7544082410271362,0.757601318934383,0.7577904119908494,0.7604526700701442,0.7784692755868313,0.7821871123263167,0.7838566704955454,0.7899996757954643,0.7967287408515631,0.8009389901852111,0.8153921557098066,0.8177590464815095,0.8309063579681574,0.8356853351097948,0.836447474196705,0.8408060039540695,0.8645104967082835,0.8673329348297822,0.7772731935344219,0.794081044028941,0.8111600096176338,0.8184850635477885,0.7691299564090713,0.7699784177331461,0.7734005608962666,0.8581824315935402,0.8706059848064539,0.9062620139285962,0.9440697134537401,0.9027796718227561,0.9616680207522639,0.8844175730547078,0.9030010630652523,0.934923628002808,0.9606602796549125,0.9344290408538084,0.853968441587934,0.8770875556541242,0.8917066884777995,0.9041385880448779,0.9349352887900502,0.9584663993019101,0.9876649405503162,1.0354714948815211,1.005195172799009,1.1106575614454652,1.2454642115942973,1.2802690973245057,1.2817398889233114,0.0,0.0,2,124
0.0,0.6657658385177185,0.6783197969871302,0.7133017909026684,0.7192846708144983,0.7196207725641223,0.7318405187482648,0.7421632193075542,0.7500864084683626,0.7398393449760838,0.7358997588609131,0.7634124505908052,0.7702707901002289,0.7711832343873294,0.7359158941459298,0.7578795719574923,0.7543657796445775,0.7743812006866915,0.7758407098625678,0.7783864042561369,0.8031316504743926,0.80689311319466,0.7896729369934313,0.7949088235876491,0.7968088762372862,0.7987039065506518,0.8011456021784756,0.8070007487506354,0.8105760638442091,0.8052255539476966,0.8070667193452437,0.8105712126996206,0.814705881714012,0.8189787151733203,0.8386751746585054,0.8413189487819476,0.8423673217105142,0.8108853904651379,0.8298565114659723,0.8350471539447427,0.8456382910459312,0.8457275075140855,0.8628295008328916,0.8471916733064327,0.8496707988654849,0.8467262010710472,0.8518301982376888,0.835493643955842,0.8377869060782845,0.848709474891275,0.8532208494543078,0.8559838087454587,0.8040799085886514,0.8041804122961359,0.8099721711909377,0.8121377381845782,0.8259415644274887,0.8277992113590454,0.8434737066810368,0.8487421758127603,0.8493336750662502,0.8501638554956049,0.8519510423649573,0.8537495477281509,0.8575028432790782,0.8590916049865596,0.8646601360598734,0.8717434854874206,0.8809795543157922,0.8849713262497985,0.8871225815084339,0.8512294284542423,0.8513643194191101,0.8597159261998863,0.8653277085374466,0.8723542648110566,0.8791088339598198,0.8968642170274762,0.9059924337192294,0.9080606282109349,0.9219890087839488,0.8776862043945253,0.8816472002425476,0.8838152567845183,0.8860329411121528,0.8908633745604305,0.891908784708374,0.891908784708374,0.8955969139552437,0.8966590968712831,0.8993311771870761,0.9036566426734095,0.9087827749608094,0.9145611668931379,0.9162595177838085,0.9220792225485887,0.9397899131316735,0.9516063258316118,0.9672490104282782,0.9677008903923955,0.9683798994038288,0.9683798994038288,0.9747870196652172,0.9870312012869322,0.9938183327234618,0.9977601164956537,1.021638881586668,0.9711886961982196,0.9908477270658504,0.968399389709819,0.9691924014898031,0.979955556608636,0.9821515382007371,0.9788074071412226,0.9793615013872096,0.9894989233493157,0.9936609657676668,0.9858245458461561,0.9882541848874645,0.933146840140446,0.9404542879904894,0.9285522253776797,0.9297313397896952,0.9329972111709779,0.938720250154902,0.9433135914799864,0.8636547976285869,0.8744682818788323,0.8747832353491123,0.8966929922736966,0.8977129277604887,0.9077551591273326,0.915963845410179,0.9185066807282128,0.9266384880496971,0.9266384880496971,0.9639889802541677,0.9695181924844201,1.0453507906906474,1.0078065197205377,0.9957620707036268,1.0126915119096247,1.0343222347059453,1.0029717747535976,1.0227791601615532,1.906170024655704,1.2511330522173878,1.6552945357246849,3.162277660168379,0.0,88,54
0.0,0.9364253740163171,0.6194303220986196,0.6208024043816202,0.6593448445957901,0.6844295733206198,0.6960088685886556,0.6690063017985944,0.6722608525529582,0.6909610223096635,0.6915366843650017,0.6870059770115993,0.6899473604223366,0.6967162279186692,0.7026437326218276,0.7238714074870628,0.714324238199583,0.716862478010504,0.7245450816475975,0.7278363640862602,0.7092598892921252,0.6868733064364595,0.6921489850235478,0.6966737134864843,0.6998266840427083,0.7045577828769892,0.7227062404966353,0.7063502027413703,0.7075934795223622,0.6831253221595708,0.6975587409516657,0.712134996374437,0.7135115875827402,0.7185855116790708,0.6950734691242135,0.6972680144267114,0.6994834782732121,0.7092233438986523,0.7101532990433216,0.7126960213367137,0.7160837009520847,0.71882890442897,0.7288356307773766,0.7297727621866738,0.7297727621866738,0.740325663880537,0.7407785086556059,0.7514288554852416,0.7573325172355728,0.7661203816128627,0.7697391392036472,0.7586719177636256,0.7639356620950396,0.7568027849287472,0.7616294962366755,0.7619003620491281,0.7626240861373095,0.763077462365536,0.7844675110184248,0.7875577438158067,0.7899754248486518,0.7920072580010435,0.7926198716736633,0.7929267120767981,0.7964293286071997,0.7566181747854378,0.7639783489600991,0.7565646141401438,0.7581457331356709,0.7682849939621579,0.775538916880496,0.7758786929830537,0.7784985653635367,0.7896080061826133,0.7899666200862804,0.7947953118740534,0.7990938576189385,0.7994655580147055,0.8167484537406602,0.8214152447844346,0.8218189878635127,0.8074809394564105,0.8116256656056732,0.7989367891791052,0.8255962438277002,0.8257429252260021,0.8270665855870855,0.83047840734839,0.8328769059379142,0.8494694004083906,0.8271546427063241,0.8351419355966055,0.8421755391014744,0.8480014413829443,0.867527108075413,0.8692002573792217,0.8604029432779822,0.8700364536562734,0.8746713071661404,0.8818686768248704,0.8957203071128584,0.8992312281938566,0.8064887467910629,0.8076999946527448,0.8103431986796171,0.8128062535959275,0.8132189503747894,0.8211816036052937,0.8291638533304623,0.8507008877004489,0.8552494826299633,0.856458658241047,0.860608546353364,0.8266542261952863,0.8319028771864353,0.8417076102137386,0.8472501925250745,0.8755798078041431,0.8879105055086928,0.8917421703036676,0.8977351286740346,0.9259497275498253,0.9309720916040994,0.8741680532573638,0.9028479231004745,0.9175412871723717,0.9349608372391943,0.944666573181188,0.9488008011310872,0.9663370303814383,0.9531252693344507,0.936500335119279,0.9438570886659011,0.9580664890498779,0.8926319509795195,0.9009951775594135,0.9014944822126223,0.9251866654408524,0.9648923893483388,1.0327325810757642,0.906760231897649,0.9359436953800783,1.0243937499411995,1.1080830750741673,1.0563234395958219,2.144155450848328,1.05545266165558,1.1115841114040634,1.1817353798445887,0.0,45,107
0.0,0.8219755175638538,0.736597375750977,0.7486803200682189,0.7703174953025371,0.6608780661614401,0.6750321909662088,0.6991632080179669,0.7087622902321904,0.7103407509309116,0.7199664984501962,0.7276887115473942,0.6709127547149311,0.6894994782723596,0.6986707377038878,0.7051208143249441,0.7069855438599727,0.6900340663186557,0.6970850648163565,0.7150433648500428,0.6273461395743282,0.6450039908020279,0.6557062865827806,0.658807486439745,0.6780668747556895,0.6787062590323625,0.6834510062512235,0.6947300215523641,0.6994706825050316,0.7086425075521442,0.7010915727723703,0.7062082081709529,0.7094323537147719,0.7118165852028177,0.7258413169082915,0.727585968980456,0.7121857518096026,0.7171087534001481,0.7189117566897159,0.7392321984918496,0.7413603646838485,0.7592384732253242,0.7597308990515335,0.761544692167894,0.7396128782739672,0.7462137487839895,0.7313197358484173,0.7488178977463695,0.7510031686308225,0.7333250223206463,0.7435664661556719,0.7463833715565391,0.7477089297747346,0.7530826770569959,0.7573871597355137,0.7649992822532785,0.7772867044745327,0.7752379689480192,0.7884985451058129,0.792213517593681,0.8024637350771299,0.8068742559986237,0.8103553937603467,0.8187425477396808,0.8102308131974193,0.8244582488561111,0.8039281927556008,0.8092108488190103,0.7727031479383449,0.7934562718155267,0.7952373206823339,0.797630816901914,0.7988356979767995,0.7886842217710742,0.7889951558347095,0.7930710569994581,0.8113801375062473,0.8249069620057518,0.8266905467085963,0.8274072269877195,0.842785694678949,0.8525112150019613,0.8585106642144857,0.8650517924156381,0.832759110564538,0.8376433701032823,0.84094769602993,0.8558781897731232,0.8616298267155299,0.8739557536426088,0.7138706629163851,0.7169880168846948,0.7169880168846948,0.7181675976387023,0.7265909627392797,0.7332115183260294,0.7378695650038644,0.7673324232733353,0.7781335388713867,0.7821758182221383,0.7925637342998266,0.8017266252283342,0.8055930523238766,0.8204597566296138,0.82341424856928,0.833703543146155,0.8361811222876615,0.8790897282109884,0.8878955212336994,0.890890118339755,0.891643513923309,0.893915220825301,0.8946763237480443,0.9079199672488432,0.918453973938523,0.9217697030399367,0.9505682917133249,0.9617299457142242,0.9645712143909186,0.9828681891283491,0.9934940999848957,0.8745920292976715,0.9071460544354097,0.9147646913716377,0.9282841141737275,0.9364527050470333,0.9460575994877165,0.921860165856828,0.9291477114033994,0.9366108651218705,0.9391388342679117,0.9974559827551014,0.9802880527408757,1.0100717569586504,1.025277786382377,1.0,1.0103988931827608,1.0142355915296248,0.9664375358122702,1.0648255078865023,0.7861127429287131,0.8114193741730331,0.8270250221254164,0.8588861036817297,0.8872086027801701,1.0032016595724138,1.1130759421968228,1.0276549841046556,1.3947955210189578,0.0,93,48
0.0,0.7499308676371461,0.7848358776233936,0.7499995837321479,0.7628096058401495,0.7867711533949967,0.6743091543998228,0.6929088089199635,0.7098064735604926,0.7117462727623889,0.7202540768987984,0.7276293220648493,0.7237304988083971,0.7132796850809044,0.7186374339132768,0.7341450897190807,0.7356789987175758,0.7361924423059939,0.7159245298640089,0.7277045821641135,0.730909560353239,0.7314029484713988,0.7463991018290573,0.7631209899236772,0.7599913233521345,0.7341051760206109,0.7342582474751371,0.738529967572777,0.7406451944952018,0.7420832901466532,0.7550205666004223,0.7599060113517473,0.7369215494802294,0.7567338664007205,0.7606832851161749,0.7632064921333315,0.7499162034954423,0.7508961662833302,0.7542321261856005,0.7552915727846872,0.7586234340920995,0.7894521480279519,0.792248200351088,0.7791699284994104,0.7795402388328011,0.7809522486212133,0.7865257079369036,0.7905143561817776,0.791055936915065,0.7923758525336267,0.7968501486955127,0.802288370183141,0.8154516953604886,0.8192103445045492,0.8221506212124567,0.8274174952000433,0.8366083014096379,0.8370667420716993,0.8207863681245267,0.8244222059346905,0.8287566889312116,0.8290356846263498,0.7669808089373154,0.7707999715467686,0.7850556678529922,0.7890567055443185,0.7862010114214611,0.7957501623296346,0.7964528116164968,0.8013216464402579,0.8043068617044654,0.8066983165094702,0.8204084569732575,0.8294542738463276,0.8303640128352592,0.7999143050878796,0.8014707763680674,0.8018054895905802,0.8048369011195895,0.8055152298545123,0.8098515097666554,0.811119876259996,0.8140248346174827,0.8163714086252362,0.8196909691446461,0.8210062060288188,0.8362843425761447,0.8370454084177802,0.8584134830709483,0.858687605218466,0.8665135863991211,0.8685575976990889,0.8765793363419029,0.8906153690740825,0.8933130075504591,0.9031984955388026,0.9055139688380267,0.9096934148841169,0.922236762526757,0.8690130607041189,0.8825499044739826,0.8881445716238966,0.888321123573086,0.8956516626829207,0.9057765021376908,0.9110646500829502,0.9147062399332103,0.9206008019753367,0.9256988628925962,0.9413004433332104,0.9428174474493165,0.9445601798930052,0.9452162004697565,0.956581933893054,0.9296504570941528,0.9475255800829832,0.9482338340102668,0.9510828153945966,0.9591228958875783,0.9631401821439016,0.921853778868546,0.923312024618768,0.9121576785467613,0.9189831117848761,0.924957062742056,0.8608325214867302,0.8717358434510379,0.8781185311362693,0.8799309552134137,0.8880944877175535,0.9249840023253304,0.9298491719922317,0.9610835123637202,0.9634611744480686,0.8742261223493677,0.8951320358773388,0.9018725831494906,0.9136895293333201,0.9414901122951789,0.948152144158405,1.043840270290348,1.0,1.0627575836992242,1.0291353151337028,1.0765185220328926,1.0164312717151522,1.013836168761888,1.534115124757712,1.8615899767078974,0.0,2,124
0.0,0.9493794383923113,0.8033014385328593,0.7156558384866325,0.7445090132312745,0.7204136092491134,0.735756998855944,0.7602221350988672,0.7567298855605563,0.7950838570261589,0.7933525488944952,0.7202983931987306,0.7233165785742763,0.7345537012440154,0.7354116102556363,0.7671930864817844,0.7692924968277732,0.7636304837251535,0.7656703053508304,0.7685822849269501,0.7658301417476122,0.7661162729519719,0.7593317537302106,0.7698719702039368,0.7751199653187422,0.7809411061165745,0.7754853614965334,0.788464764228221,0.79142028599346,0.7982783306385254,0.799722564418719,0.7931666913309695,0.7821635549849368,0.782249219905514,0.7830214729295548,0.7713795677953383,0.7729499487576678,0.7795187807606303,0.7823857223272236,0.7841653898801497,0.7869384006705075,0.8093675207288519,0.8129659390351359,0.8132954530413854,0.822460264425477,0.8270448053141728,0.8477946042033118,0.8500443948131081,0.8610794450462044,0.8637183707704242,0.8566213632149624,0.8161983592848452,0.8207936504771843,0.8297991672496363,0.8302219948782219,0.7726773611252491,0.7733379386256767,0.7915559585908196,0.795846266213292,0.8027102844048154,0.8056854995129901,0.8070351830083057,0.8076372235120323,0.8077879442791394,0.8143498508263857,0.8155884064482906,0.8173006847852181,0.8218670857706201,0.8382209982031962,0.8457327010736235,0.8465991419330375,0.8332445258761718,0.8476180658850694,0.8550895022721918,0.8554682794789291,0.8587083402580329,0.8631511304177837,0.8637357231908058,0.8637357231908058,0.8643215053694941,0.8716455560627853,0.8783373614758527,0.8849758110369903,0.89133804831143,0.899377091686295,0.907864076226362,0.9236703729781045,0.9289636562725063,0.9248573004085404,0.8661061281099379,0.8736499276399402,0.8794389468724437,0.880659542805966,0.8816396872860677,0.8865899771043576,0.8977808844671709,0.906991833792631,0.906991833792631,0.9102157485802103,0.9220568989220824,0.885902382697261,0.885902382697261,0.8921806170931901,0.8955096608124894,0.8983125148048133,0.903711246873854,0.9118477180653486,0.8834548130610521,0.9195785242493149,0.925766655680635,0.936817978364917,0.925444157735839,0.8891811522286565,0.891817721847046,0.8921489447820861,0.9002106954600043,0.9050155140861991,0.9170123446231347,0.9280036960109471,0.9287505803942301,0.9464426573659656,0.9601892337174996,0.990486537123594,0.9694153941423667,0.9945749969977052,0.9899735199554305,0.9899735199554305,1.0488760302046876,1.0449857515906518,1.0165300454651272,0.8986449631932509,0.901569295566789,0.9021575953328614,0.926039665061783,0.933778292625464,0.9877484698334332,0.9775671393548285,0.9149379782501362,0.9276825049905251,0.9458045546561868,0.9582117909430419,1.2312789567126068,1.3786052684462822,0.9404752341181428,0.9807583095562654,1.044750124125131,1.0414486951431572,1.0586263057247414,0.0,0.0,79,65
0.0,0.8379751243597476,0.643140416991063,0.641769633418908,0.6518924312106632,0.6815796123922063,0.671211692190669,0.6798007115622455,0.6727830028929821,0.6898816290532342,0.6938506767511254,0.7002457490521097,0.6929784179652058,0.6960604027689536,0.7019453772720078,0.7159929604502752,0.729214442625848,0.7306702756428386,0.750929099402351,0.7536191526936655,0.7393467488442543,0.7416361473185514,0.7536790324416619,0.7605652792235873,0.7612656265987213,0.7548055472508881,0.7553002005671696,0.7585751531709597,0.7682147312440464,0.7809537082657196,0.7828370398791015,0.7956679815828089,0.7553172137625839,0.7436499939166955,0.7490308046290916,0.7538768599508613,0.754203284239789,0.7600688014906513,0.7647929149956403,0.7867335953015275,0.7740717607954226,0.719666449261643,0.7212406395113609,0.7256681865565885,0.7265635208718921,0.7266532366863815,0.728002974528397,0.7303604445594507,0.7306339365909644,0.7341249774155432,0.7382304363442862,0.7445198502039507,0.7449062123732896,0.7495899758640949,0.7148679175986116,0.7249611311300264,0.7301196220994136,0.7338279284591624,0.7339317451009013,0.7368566198937165,0.7383322318248792,0.7408826098229212,0.7465003478476155,0.747156804384713,0.7516894240447956,0.7526954777058833,0.7561919466341596,0.7571021990812187,0.7592772911538054,0.7604296325228206,0.760776359328218,0.7646219256637439,0.7680499456094544,0.7547717990661981,0.7590151885334175,0.7624619181138993,0.7674682878397795,0.7813608317869545,0.7849872788526634,0.7856644007579592,0.7493965949734526,0.7541698699522855,0.7567261572801715,0.7591720373930422,0.7608158618454454,0.7733502753352529,0.7620760939405402,0.7626523330353071,0.7656991822260826,0.788419724665716,0.7934062094381652,0.7947084773796896,0.7968384080535952,0.7978272461689686,0.7989855565835641,0.7994835220769566,0.8014847355258611,0.8087811374408675,0.8122434012888019,0.8146936131932727,0.8175211917178048,0.7943695308793385,0.7983622747177592,0.8018594403261037,0.8031595028085476,0.8035321122012709,0.8149573127479238,0.8178905819048381,0.825870191176496,0.8270873918240067,0.8281058473161338,0.8309776621933931,0.8374445119602124,0.8399886530476849,0.8750833306509999,0.8794502831805238,0.8861250543133958,0.8932101189864786,0.8962990392801536,0.8973358227838305,0.8622456185967096,0.8667084815695064,0.880524677370373,0.8824740652253689,0.8924458401034827,0.8557747806490533,0.8622691977656146,0.9011783329468707,0.8877458116738365,0.8949109465511026,0.8989264757579357,0.9000310346129722,0.9351863915228303,0.9318230970260601,0.8864007842876179,0.9167613355393858,0.9391474111428134,1.009726461025824,0.9534865303835657,0.9595791580648335,0.9871754900304214,1.0419521117093817,1.0094938838006116,0.9592587461216748,0.9628247760627104,1.1662559097688627,1.0196924670079344,1.0495281175789435,1.008354364045663,0.0,2,131
