1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,bestK,time(nanoTime/TIMER_DIVISOR)
-1.0,0.048732524116206516,0.16505498965779264,0.19586195339358012,0.2778793429860178,0.2565047307746732,0.30835859697317536,0.28373687580234447,0.3033466240305872,0.33678960990676515,0.2928896692837871,0.3916778590356821,0.3975695764925535,0.3599725682136638,0.39445342711542913,0.4235209346620577,0.3770829847232758,0.3980752898059695,0.44423617877819266,0.44359511203885027,0.44820459642221977,0.4690214390487723,0.45952949670076126,0.4794925378694251,0.4777287683300056,0.4344790332906501,0.4273396580658057,0.437898205279731,0.44796194681664875,0.4505826840511825,0.4427874610923956,0.430201731431388,0.42309529261784445,0.41501250657564603,0.43423721641693996,0.4514388820284719,0.44983954603497966,0.5182182233008061,0.5070441739583847,0.5080484740807724,0.5147677707125108,0.5195230008584146,0.5132768091781392,0.5128441775641678,0.5174797412094714,0.5241564767961078,0.5246559953256977,0.5251880106947034,0.5220559902198753,0.5259885553037752,0.5373983925946481,0.5419805217846435,0.5393113869029785,0.5449341362187753,0.55193902822046,0.554246887662167,0.5490280259236955,0.5516947828539187,0.5516038245156085,0.5518481289945676,0.5568974305719426,0.5578122814838525,0.5498130112690975,0.5363824479994777,0.5313575792450522,0.5253739026141754,0.5231318843914421,0.5227699475163836,0.5160304848802528,0.516473482086399,0.5155542712570022,0.5194036143344822,0.5219192100416297,0.5281785832380758,0.44555408105192307,0.47902088859180714,0.4623625739832452,0.4745515124529437,0.5101739518400611,0.4926149996952029,0.5036082675885326,0.4792069114290358,0.4961089098571354,0.4736233126564198,0.454031845840255,0.5086474663590671,0.4906250413688753,0.442386173749172,0.4068873732736785,0.49224273277201674,0.4759290388582374,0.4809838634859258,0.41518841891883435,0.3874889322088046,0.4536556054114176,0.3915002477314645,0.39778893707468976,0.4592138808192794,0.4208875035330936,0.4256678441867239,0.39762428973262987,0.37339588635705084,0.35962905023753206,0.34843906345948716,0.3758248361804634,0.42233801905169194,0.35439632079785643,0.3737854075420894,0.3735350761187633,0.358363297179504,0.2998044010378976,0.34081583714102187,0.3235485011821338,0.3271246664929383,0.30773796588882035,0.2907507905583339,0.28347554713178125,0.2871095225140189,0.2886544021936081,0.2892017771745222,0.2829061891341207,0.2958382174213173,0.2481037356261508,0.2918675898382144,0.24236207399367368,0.2299548568229163,0.22598377598178276,0.22934056962331256,0.20774125754031494,0.205561510933653,0.19182442925965001,0.17837148530019895,0.17983058437544805,0.1628843317623551,0.1679926978397933,0.15392787823227627,0.12434995959432207,0.1289997327432571,0.11682069576159038,0.10754270662384294,0.09849537538984338,0.08572196531482124,0.07823328660756719,0.06395895176482978,0.04766582376172777,0.04520770296319178,0.035350830129909507,0.022497277287021153,0.010498121493006,0.0,137,2344870
-1.0,0.1421863229754234,0.19266147347559098,0.2746760236197679,0.2707313202076604,0.31336832182299845,0.2769560886785804,0.3162086338327829,0.326410929885185,0.35544398272299166,0.32319523909509146,0.32895655165317295,0.4133947305965034,0.3901698046384063,0.3803438856288032,0.4097683342913095,0.38317328986407906,0.3949466580779666,0.3562240838613547,0.39349662352393616,0.414127190953045,0.424339963848615,0.4361073892400564,0.44021094648471276,0.44548828252060774,0.46273067978760196,0.4675347724968564,0.45334785126801813,0.47557619907858256,0.48378877661586656,0.470229089493051,0.47810490192141414,0.4834516022741697,0.49292178925581875,0.47899676903041316,0.4843970089850972,0.48123656800150677,0.5005269080477673,0.5010521268483685,0.5070906962681585,0.5114973518862759,0.519254001401418,0.5216862304791815,0.5270109837161749,0.518887139932893,0.509780271666768,0.5215359400197077,0.5257079112015893,0.5328716123507458,0.5360383161948667,0.4836774446830146,0.48522563392649587,0.479904750115267,0.4799767006517483,0.49023757236522925,0.4990573682917098,0.4937235655645717,0.49135061260352486,0.49875294714825824,0.4894724202121961,0.495660714776299,0.4809505044221786,0.49588851103447684,0.49242453457088725,0.49885738004762714,0.47983427483401975,0.48608984915968595,0.48817610865844707,0.47743773031997283,0.47508985862860403,0.46480244871808385,0.470378776598571,0.46800289033119025,0.4650817320010698,0.4750178336153241,0.48407183989474384,0.4618981515844452,0.44746665229119653,0.4641470447254392,0.4825709998984948,0.4950260913398607,0.4691680768038725,0.4541140527175679,0.46602722430471166,0.4504226571105924,0.4746968475802174,0.4200456189098797,0.4564287615133832,0.403951149644137,0.40580199970054365,0.47800930171784284,0.3796660399645373,0.43511716411987655,0.42011032883947586,0.4026877546328217,0.4123261528189469,0.4083309093711951,0.42898757649317554,0.37105129883852433,0.4025523434754345,0.42509210212600157,0.3873592506363332,0.36040938348315454,0.3580324974744016,0.3773767739520884,0.37402341851228343,0.304675727791601,0.3295859409889422,0.3376764269576277,0.34699482690392036,0.3335119078584969,0.3024824783881414,0.31877363772924966,0.26732851436804445,0.305999840571036,0.27690615951373226,0.2884539802199492,0.2565754621066468,0.29375589279055964,0.26613108274175057,0.251449960839527,0.2690791200221072,0.2561540161826996,0.24547512756403297,0.22043922590110332,0.23207709950479852,0.19379825002455262,0.2048461123973884,0.19122614331084173,0.17151828339527453,0.18734751055591511,0.1723271968903592,0.16274331812635512,0.15468712797169906,0.13826468646956117,0.1351404794874925,0.12473506833704365,0.12681710605179003,0.11335066429925343,0.10343160128002263,0.08655621550532049,0.08067823536002554,0.07129631463384493,0.06146930088714877,0.04739494369627068,0.03761362044360865,0.031859304896575714,0.02118041627790908,0.009996611515195248,0.0,130,231036
-1.0,0.15823475434778173,0.16795065946798127,0.23268908941971223,0.25221915989749977,0.2681068133424998,0.2270019109903207,0.31137326463072984,0.3636795674075974,0.3296386926938503,0.27192791247862025,0.3073764709629591,0.3557951610509232,0.3396666932550804,0.3901777155827937,0.35527846316360695,0.37915371453340996,0.392860516138106,0.40022546924953556,0.3522480525903563,0.37310532683560765,0.4307806836088816,0.39280380063070575,0.42787644827417354,0.4273172960771367,0.42704250541634736,0.3951840620534766,0.4212554969435956,0.4247469850308307,0.4359417119890042,0.4491244783540673,0.5340714166906146,0.52726038551808,0.5184406087158261,0.5364802244708987,0.5487254902370629,0.5505993701211865,0.47444344647679626,0.45101535147499083,0.47986929331702705,0.47905337915174323,0.4857948634856222,0.49439989657328925,0.46706600209741683,0.4772519206525705,0.4914616850406875,0.5029391844212973,0.4991920567164368,0.5062062621062464,0.49910986629333454,0.48225492834213046,0.48723352997095454,0.4900539068756286,0.470049905694489,0.47801269258975987,0.48118209428495184,0.4547534798465067,0.4815591384863853,0.47773787381604715,0.47746052738709516,0.48156410094961455,0.4786569854773843,0.513160933913987,0.5070448619543855,0.5068611971886406,0.5054393216277885,0.5063092863642348,0.5190036127356901,0.5151882032810087,0.5130196610031177,0.5066570165288488,0.4981460133565925,0.4898123528804827,0.4865250216530969,0.4777441031625525,0.44157876077455305,0.41944053179342516,0.4132980130057116,0.46035773846286276,0.45615651829684384,0.46666354900621226,0.45587065699272344,0.42701720601899473,0.43658177049386204,0.4422667984229805,0.41010528507931765,0.4412408494644745,0.3865180280640232,0.38680663107049795,0.40624190850955805,0.4294535545280059,0.3882695483129609,0.39560435772315616,0.33193827413197985,0.3813796160417606,0.40455297045025124,0.38704578027165054,0.4054455201247651,0.35174321527775115,0.4052011173675663,0.38496360816384817,0.3576248732317057,0.3113387663447046,0.37332333257672584,0.33069437438650673,0.3291413133543385,0.3351249832777059,0.3291698843322497,0.3487467878270507,0.3584813036606222,0.27956434631549987,0.27369765029032644,0.26425744592707345,0.2900483485059628,0.2693833574758568,0.32362954942193917,0.27806265054362533,0.301102203514048,0.29766752208174463,0.24094899149656693,0.2794950409478907,0.21662152862052736,0.2489787286402523,0.24617024109235094,0.2428886170797324,0.21038618639666687,0.21916105101561772,0.20779342108161075,0.19812436018769206,0.17006741860845248,0.15827912138309394,0.1687412991951685,0.1604282204898165,0.12802626486248964,0.11762581784937813,0.11640608529072143,0.11806705067731096,0.11382950629488546,0.1115971938832673,0.09985157842131841,0.08701623869675248,0.08072286773870736,0.067443023381285,0.05412093772056298,0.04464447527191719,0.04208163573489215,0.028895943230106007,0.019418951833252825,0.011213362655429545,0.0,141,120622
-1.0,0.1251433307542489,0.15949763647136747,0.21227600615031006,0.16701214313079327,0.26157612827419513,0.3385791748669475,0.26319198284154355,0.26921970188069366,0.37310020669841576,0.4024942508939256,0.32947051963546714,0.32578360964590275,0.39221263128072953,0.3985391706129014,0.34397434597796983,0.3334980946785167,0.34644087254467315,0.4237680380544197,0.42255922760957676,0.4386408662717487,0.38058051881713395,0.38261217634440275,0.3858158021764099,0.378665936446382,0.4248510423560221,0.45336499554854987,0.4519100143479345,0.4549425551338087,0.45989888723789396,0.399831722769755,0.3998066564143096,0.40478883792052966,0.4024761925180017,0.39797260433770354,0.40039445846205296,0.40901020414490985,0.47818492046189687,0.47496367826229446,0.4806481532556344,0.4757307907924848,0.4733864912794916,0.4718763793327984,0.4630841770184615,0.4600370481988167,0.46208758345464945,0.4640517907722948,0.4692403237833103,0.4682043537898154,0.466201560798289,0.4700245448997401,0.4727968935952816,0.4738015292046854,0.46261129693527975,0.46746396013619423,0.46102482199201894,0.459962470938435,0.4642349587147641,0.4590082487911021,0.4617145467658541,0.4539346770645512,0.4516316061591483,0.4519079925256692,0.4573274965476397,0.4555282151759139,0.47774199070153833,0.4746060878007662,0.4726770442496128,0.4784155664922001,0.47231905648659284,0.46008380929706966,0.4670758281455063,0.46730006568247046,0.46569836650365365,0.46777670941790267,0.4329391541152149,0.3933295283831759,0.41450774413749186,0.4226341668153818,0.43146097635078773,0.44186871970060554,0.4166524853481888,0.4074887430428772,0.42626814820476344,0.4008409364423794,0.41794331945163576,0.3956120286014063,0.40306750559153154,0.3974580996863198,0.41502083187498245,0.3678146150935941,0.406993502457326,0.4242421069548631,0.38649386396941127,0.38829501027360985,0.38234369046498995,0.373740447416665,0.3843616870136847,0.33506410848780516,0.3602215878726107,0.36081124558340816,0.3414808942932009,0.3438511694208491,0.3470761357390743,0.33805125447333867,0.33686422694296136,0.33590271497300606,0.32155386559177457,0.3046051363588954,0.3041141272550707,0.30774968953875137,0.29814225785413584,0.289427703964552,0.2915441898460952,0.290032991441034,0.2731413638160276,0.26819271260959976,0.2894910974470327,0.2630463009337447,0.2549858112466651,0.22562977581732027,0.2239716014749865,0.20121835705258906,0.22104366926735958,0.20767585045582354,0.20315014278473775,0.2107978547562952,0.20138182368020907,0.19210278144897355,0.1822537766666687,0.16355596486828122,0.16271753321370835,0.15333051758679758,0.13706741606447054,0.13431871708039828,0.12189720315962776,0.11826315183428315,0.10741195783969221,0.09738111546310846,0.08688321910677255,0.07567138697199322,0.07436577417614074,0.059364037906663225,0.05774317568098197,0.0482175412712672,0.03946272948479538,0.029957457578798346,0.019630413109560516,0.009177285519850153,0.0,131,214797
-1.0,0.08363259275932976,0.13914964363586566,0.1404742261390688,0.2723700600484467,0.18002512239810237,0.31245891533088876,0.2308148607091281,0.20731556254863776,0.3159018721903383,0.32908318742195486,0.332779436562643,0.3523247336872006,0.33746640558867047,0.3573939780996585,0.3692901273550583,0.3244303786948766,0.3313492344176431,0.3781019566807788,0.38178535316956264,0.3877184071568209,0.4056695245849104,0.40323063293055983,0.409405169338601,0.40843695939303026,0.45379984244994503,0.4559045438263711,0.45088432493549363,0.4544279004101686,0.4573153580232375,0.3972204423843267,0.3995132283716235,0.397526062816221,0.4383663214845878,0.4429700709164707,0.4466425118639875,0.44502478841903537,0.45709222473999767,0.4523966732700688,0.46914826248658276,0.4717551790178706,0.47467531088286485,0.47326646257228844,0.4715775905504672,0.47543746653776775,0.4741858194830781,0.47472540039491756,0.47725403308714587,0.4764935415002614,0.49270509374669963,0.508465517486192,0.5156812556271203,0.5187209289789416,0.5267938069885979,0.5274541742239459,0.5300429407480203,0.5229414896744895,0.524402118259548,0.5182780449335205,0.5153639269639844,0.5058115117549535,0.5053179643507115,0.5041823549053892,0.5026764801684808,0.49895606661632264,0.49744470570190874,0.49630042866943364,0.4956521045547261,0.49498728821023175,0.493905858971894,0.49943835315524354,0.4980623702087287,0.5017065215762372,0.5071443360486557,0.5048946043865773,0.46546024453720186,0.5327776100535878,0.4420029365585289,0.4443460220718738,0.5091679905771123,0.4311437231959444,0.4975025997135809,0.4290039740987698,0.43290950322082045,0.47781725751275966,0.4503926699270666,0.4152546265398647,0.46285769398847043,0.440562267025853,0.4600187789621035,0.43861787123335816,0.41023815901284744,0.42307781194254895,0.41877138904347394,0.40023859554689245,0.4051753652621067,0.42231672020080496,0.3850521347824625,0.3956680546771565,0.4202121813226318,0.3967177951588978,0.3678421244092018,0.37476125252832737,0.3479539388125359,0.31680622796988805,0.35826350558511594,0.3591907644677863,0.3620579245049931,0.32505256909427427,0.3425176175354147,0.34640051138456096,0.3144641479839804,0.2860939192288732,0.31312344733250425,0.30627303067652695,0.2954933460815173,0.2874151606055806,0.27430459794902884,0.2869999451716965,0.27658073573014036,0.24002377917430767,0.22317356016654785,0.24837992684420832,0.22943019198900708,0.21987158571708676,0.21959659605625678,0.20883491338006807,0.22017858967231738,0.210022592649569,0.18243208091977559,0.17225586104473864,0.1701182644742005,0.1616468713262564,0.1518987137859721,0.1406603806011202,0.13078432582666696,0.12902304074116114,0.12024086434776865,0.11170693821058149,0.09910435799374023,0.08939696446201122,0.08043103109336065,0.07021708874401403,0.059794852777988516,0.050119740498326265,0.040012353528211586,0.0270916107022216,0.018095815085508195,0.009765434485926169,0.0,131,215508
-1.0,0.03303759929129156,0.13793961113694522,0.1796382734011992,0.26766643007120633,0.21103145215793193,0.30913788042929174,0.328408729899605,0.31950065635228336,0.3118415339974874,0.397386166631626,0.31095940534857386,0.375201700641323,0.3515761806942931,0.35361207137795253,0.3717699464242765,0.4099309738053197,0.40837577188106355,0.3963772076115907,0.39938450366639283,0.3991203539768165,0.40155463334062413,0.39686997695039145,0.3950228517728648,0.39255200995954415,0.409798871472016,0.41627065522949935,0.42401513095898974,0.4270439923127328,0.4263666265831715,0.42580529410707435,0.4175330201717399,0.4224093475279815,0.42131222450752037,0.419678758221136,0.41164081471663816,0.4085293983899198,0.4080595966544088,0.41157503509652266,0.40896289521859214,0.4189306824236819,0.4046833149154622,0.41477081380745756,0.4190377711292796,0.4139727123709711,0.409873166853519,0.4074590600347225,0.4250262105850625,0.42241680772932,0.4319845662361212,0.4107003654151232,0.42103952719316695,0.4233419666193648,0.4210135319613178,0.42088543754073954,0.42407785838298817,0.42209586808021243,0.4196264041595095,0.41110966322288095,0.41382076693987213,0.4142199646692906,0.4178921179122074,0.41019351819508815,0.4168451895013313,0.41550736594103804,0.41266967874136523,0.4095553130921996,0.39929409100807534,0.40433152959100527,0.4016666305352976,0.3920405088620362,0.44338591422623386,0.44270355093826774,0.45146543416753554,0.441603635361741,0.37929171303067805,0.4574060695204296,0.4389289867707561,0.43546719358300345,0.4232594048879648,0.4347881638921183,0.40141756936083667,0.36871370876939225,0.4650606660713351,0.42104214884282626,0.3543577366382531,0.4325228990017592,0.3880176035052145,0.34998090333810133,0.40991063943596806,0.4246052687732537,0.38395182337927647,0.3859493624315586,0.37374485085918036,0.37649437652148776,0.3407013655767026,0.3840389208497459,0.32965200354094254,0.3606507262783202,0.36020382433428716,0.32154322295990323,0.2964514315525797,0.32057568331996683,0.3762419988753949,0.31802689592915095,0.29405172864105467,0.30738498285930593,0.3163189530580298,0.31103233222772314,0.29949696301506606,0.29824523199525227,0.31351973880165174,0.30019781521790645,0.3341391738898516,0.2785844925187732,0.28085019225354607,0.27802258918163947,0.26232321607325704,0.2595080937677672,0.19548780749922412,0.18503324745756894,0.18133293013886273,0.22834978831478212,0.21446141214621195,0.20422289385842401,0.22725473692887255,0.2193867801128903,0.199276910881638,0.20316388038957617,0.19416129235196966,0.1811919868468866,0.14922356566602948,0.14579936559789072,0.1416423718723011,0.14688350501873879,0.13747797827443753,0.1371721971140068,0.12667418486687612,0.10594292547157719,0.0948610616685,0.08347020186805951,0.07495657557063848,0.06438039726101329,0.05492396558656579,0.04681534686176956,0.03802994438871623,0.03138334306209196,0.02053686876194165,0.009146008961501159,0.0,136,165319
-1.0,0.14008155951188392,0.2851438272566439,0.21795556036757455,0.3320720596826293,0.3244687842055321,0.3105288369170032,0.360155501764569,0.34916023913669275,0.379966395701622,0.4178535907777789,0.4253688139693491,0.35707761708172114,0.42628288416906696,0.46641264970122914,0.44152798774804486,0.4002961190946605,0.40462467361758064,0.4598847119404501,0.4797689195109116,0.48440527788038434,0.43037764153824365,0.4450629769256888,0.45687120177605195,0.4586031957299871,0.47955912645140997,0.48792112424518214,0.49083350004097115,0.503836832276345,0.4945880984211075,0.4963522621787697,0.4883024433285604,0.5015753447286728,0.5121738438254251,0.5047903101476796,0.5067159353057002,0.5146451406211152,0.4891075759045424,0.4861760456942549,0.49324246711199227,0.49019577443263596,0.48504318340020974,0.48969887488330494,0.4950719770213132,0.5017051353928413,0.5001090304725356,0.4876894345410687,0.49090862560278603,0.4995657713813685,0.4963613485022753,0.5654293738806165,0.5510248986496088,0.5558392472458786,0.5435279612530154,0.5443289527211577,0.5455835123500368,0.5365536512121424,0.5387878698559762,0.5409629065505592,0.5422461771774053,0.5392559513098188,0.5369415106965666,0.5385944873912473,0.5378541347466959,0.5431461401217607,0.543009765207083,0.5497029980971725,0.5448853119595495,0.5463792976209554,0.5408218673994006,0.5453314519135654,0.5502202013353663,0.5504670287895315,0.5445218961427543,0.5409780576409811,0.48191637374684837,0.48258304202866403,0.5174486264481538,0.49162131292309236,0.5187529258899791,0.4622654381534413,0.4873278662759282,0.45282304755823927,0.437085818106027,0.4311760360595102,0.46306415923371386,0.4567065079257008,0.4684813458651477,0.433186489462624,0.43666479563220006,0.4735524044925433,0.4233088149845818,0.44919208827137236,0.45858476820192823,0.3948522980370838,0.4477986968799522,0.44225654224352945,0.4302790982074906,0.43414978493595613,0.38970064987236935,0.3985595891746284,0.41511091686363005,0.41706747052424076,0.39232814192077653,0.3590318896340155,0.3327948314690423,0.3697261874655401,0.36949016586717287,0.34598392492733854,0.3441218880009183,0.33276337673231765,0.3204705111274754,0.3182678385250027,0.3310768173547996,0.2801209059720955,0.31913487959034054,0.30706121369566713,0.2704671646802991,0.27731758898896475,0.26280889093284787,0.2765174212446443,0.260223398132253,0.244069468009683,0.24843643539467236,0.23502462946136443,0.22315647969404373,0.20742565534798807,0.20626623043243947,0.1981460815308632,0.17897310780864573,0.18562660076655998,0.17566949402270035,0.1668538958150589,0.14424810151687417,0.13237995174955347,0.141404850174995,0.12958098602126852,0.12013280586555035,0.11290424385668796,0.10286688294235462,0.09208499642567158,0.07578612096863696,0.06417609923275952,0.054330244794618746,0.0487074503376366,0.038225263447375556,0.021944958427483917,0.0192202224802718,0.009031223190175137,0.0,140,145304
-1.0,0.07886988461701838,0.21641573943460954,0.228347663333299,0.22776379002879366,0.2780804922866196,0.25364083562078904,0.21722892297507837,0.35276133197461096,0.33447894809645284,0.30600128714179453,0.2936075689168858,0.26017999048389595,0.3559702031644209,0.35842035980424,0.29978037256629253,0.3955342217557245,0.40220607089228444,0.3408753731718681,0.3529839563452691,0.36095202007815025,0.39662004421923697,0.39873719485237696,0.40042939139187356,0.40268188921362563,0.4074288612738252,0.4079381971963635,0.4128052106992757,0.4110731879798691,0.41516186849647585,0.42939597020928,0.4240470316331544,0.4280106044884217,0.4408463805837976,0.44053242077707544,0.44147146182059444,0.44440230299511346,0.4262597872072253,0.43513862421049776,0.4305858109243685,0.4312841844991096,0.4340024854801686,0.4341977978410064,0.43253398213107275,0.4381079767463187,0.43836332546795426,0.4375070166814773,0.4346044666706736,0.4365691694672869,0.4365423619181958,0.4676686030927008,0.46616804381241284,0.47155884454048785,0.46522548991640084,0.4685389415181239,0.4664670825098236,0.470226401975148,0.46797028975330957,0.4630384124405927,0.46259769301466286,0.4619948894982075,0.46583242991628593,0.46053371683779215,0.45059300846888917,0.4399938666876347,0.443347604372151,0.4295503912185679,0.4339148514935208,0.43295992295128116,0.4334050355524872,0.4247035793628388,0.4289311831863039,0.42639768736850053,0.4247667179618524,0.40601207291890434,0.40424063745137634,0.4521409630804325,0.43588486472035254,0.3924587890472242,0.4151218704330204,0.4400078901265567,0.4488012574490757,0.35815207261865506,0.43264260791735804,0.4017149889774362,0.3878313991624508,0.36449701708400595,0.40296071584558524,0.4148668516885965,0.38381902571829485,0.37468722055963266,0.4151696024624345,0.40608760438733793,0.3615823225069596,0.37115110456484857,0.36663714408010667,0.340895193822453,0.3391891370962565,0.37436046396003586,0.35978781914790714,0.3349696471818781,0.35031831981529993,0.33112468708867904,0.3135266403263818,0.2971519538383225,0.3037567795156478,0.3317612929348713,0.3144592121235443,0.3037916405342921,0.2735902965185343,0.287118468055144,0.2996959661635491,0.3029093852876944,0.29392266953066465,0.2577741694125948,0.2640459752700451,0.2889901337915648,0.24784461150781387,0.24486231757794497,0.2783605362566559,0.22871564057435337,0.21303988712117428,0.2032660246771984,0.22356054733961778,0.2289954334621563,0.2094348331595227,0.19195351360407475,0.18797119045716815,0.1847877507104317,0.16801488535780046,0.1686453856874309,0.16751353746134076,0.15857217072996013,0.14919358252542964,0.13513237859942145,0.12494720514749436,0.1142777765960655,0.10574105790912988,0.1028201228038679,0.1005808339481602,0.09077305462506788,0.08125817050130284,0.06358837400334805,0.0536222709181196,0.046179019221849346,0.03688778158697172,0.029309681491836926,0.018833804261297837,0.009512300034786415,0.0,141,152782
-1.0,0.04134751657253454,0.4164702385394592,0.2308581340128033,0.2984662559736573,0.2228698578638156,0.3098614527808018,0.27418650597621663,0.27667016983402215,0.35172078006072693,0.32015627661144236,0.3654102827438118,0.47611049050517446,0.4691514823034681,0.48275520321640414,0.33724087128536173,0.379186315643675,0.3768650982095991,0.4188047172856345,0.42065839559933244,0.42405100249675737,0.4289680589106084,0.4324936054544259,0.4403589712106724,0.4460696087834792,0.509595913405241,0.512975976077346,0.5147311545907506,0.5187056458396055,0.5279673929894393,0.4595676267029877,0.4589721008102531,0.46106202310621264,0.4572404585060278,0.4667559151339943,0.4690119062851883,0.47138678755058594,0.45206912514367975,0.4559076217676692,0.46075480368693067,0.47993963702239545,0.4815252734309972,0.4920090576699017,0.49096150043687536,0.49692343729118704,0.5060600241629026,0.5131465629137237,0.5123773078162996,0.5082097326382802,0.5185387893788804,0.4640540847997643,0.4778703034690897,0.48682981754958116,0.47438805968744463,0.4740452654491049,0.5312435444875386,0.521328297459969,0.5195538756930294,0.5175755102540709,0.5377045605550131,0.5380153371330604,0.5371268334134489,0.5363634562679571,0.5341922471126616,0.5386110964173655,0.5410179175652816,0.5351448603310607,0.5350539827543997,0.5163648043940952,0.5143435554294614,0.5258385893292693,0.5284175664419949,0.5244149084035469,0.5139296746851103,0.4962978567979883,0.5194968099520336,0.49338251744414463,0.4940206464171728,0.4290584044720419,0.4866785278594963,0.4599501454150804,0.45346675274283976,0.4613162825355753,0.4320525355871592,0.4530895167279606,0.47841354525836083,0.4701114292079054,0.42266149120581753,0.46693555801525716,0.4160991831322864,0.41046258396633983,0.4438216896164017,0.45266793340649836,0.43555357870941225,0.4311657063205809,0.36788208882040463,0.38750489158564405,0.35833855188166014,0.3844796103734174,0.3369435369237709,0.37032560151791893,0.39117515600205066,0.39640050165962526,0.37900365653910295,0.33386562254447477,0.3046436224663761,0.3902070251851454,0.37276820419114765,0.325820676263595,0.3648481151896667,0.29981651338837695,0.32168562042342397,0.3199121157222891,0.3005055360224018,0.2881298727040644,0.3109691715919515,0.29657240971641957,0.2661958003097177,0.2329384315539878,0.24149914225068841,0.2726960625478223,0.2630506688412097,0.2256708571036898,0.25143215307576877,0.24966206823338183,0.23995086412145966,0.23018980516346996,0.18759644954195023,0.1847338274200662,0.1748973951824076,0.1674438891672579,0.15677990232063788,0.16488861408231895,0.15151569507241539,0.14021294663010178,0.13103371172537318,0.12746763004800093,0.10677359813648768,0.12006578196392871,0.10752104760645438,0.09942138692445128,0.0895713785633676,0.06854354359279428,0.05835405901266352,0.048343490013195295,0.037119278155776,0.028615826988716092,0.018751883779849265,0.010533840006347293,0.0,141,127127
-1.0,0.233889285800802,0.18597650118985817,0.2896314717258984,0.17313433477331577,0.22393182113538038,0.2402499516829262,0.22582735049305475,0.22727368669095832,0.22180535094015977,0.2672498670237509,0.2567585824223836,0.26942601110120606,0.23938749781999943,0.2627409299198994,0.2895239888816919,0.2865762037119201,0.2988287399947585,0.33392455979112906,0.3270966203920914,0.32894343692002936,0.32192031415924305,0.3271135895401093,0.3261015263217243,0.33900846741576235,0.345544007671076,0.3438700850974708,0.35179470525083784,0.3719562020608887,0.3635890468478779,0.3445657115254222,0.3664518757230933,0.3677464015656398,0.3690810799576555,0.37496830232487827,0.37583655253924775,0.3761880544451015,0.41024985825314253,0.4078176625332053,0.40784988519426263,0.40902467523350444,0.4096431088052599,0.42308665613738644,0.4226343154859027,0.42140808191092255,0.42475232772836136,0.4324884584628275,0.4423594088054387,0.44263283258440744,0.46062118066362295,0.39196223417257126,0.39182177582222055,0.3897692011565445,0.3897852210041559,0.3888323031917847,0.38889591423659453,0.3918415530705456,0.3907481253937389,0.38903440398131073,0.38084909705769815,0.3775690296136649,0.380896381021112,0.39133599137913777,0.38832706159131114,0.38483375565022715,0.38517931101278613,0.3996726104082586,0.3969902438954515,0.3964985285229099,0.39396988704688257,0.3957861228858597,0.38772212200105244,0.3934942725640763,0.3926603162997219,0.40898783810992617,0.4096312232721856,0.4047800601409621,0.35342631732843,0.3817880732895645,0.3746109894460541,0.38255415845846674,0.3633375591897602,0.3653761490626667,0.39728915521177427,0.3736151582021514,0.3850453379544562,0.372380392529209,0.3814605813972402,0.3825723294780549,0.3575003610190693,0.34019127876221417,0.3649458563141672,0.31853573608313307,0.3117741002648639,0.3369543602348786,0.3604261331632152,0.37011903205909913,0.35117343363914755,0.3307436279448283,0.3450178706927643,0.29619019904045607,0.36447064604376744,0.29423040964195124,0.2920728244077941,0.29003700468127036,0.30424559256271927,0.25980467346769304,0.28417445835953137,0.29502177954175623,0.290550910719154,0.28008643953356804,0.2956151091291783,0.2620735726048855,0.2589630294852488,0.25643457846100015,0.24219779003342048,0.19916178468011414,0.21181705934811623,0.20290598563884985,0.23508337579204283,0.229771403184127,0.21818968200786046,0.23398356342349722,0.20847045351022372,0.21036092520705346,0.19042533404162784,0.18086171795807324,0.1701191237929909,0.17290709320377654,0.1696934724056952,0.17204576333533275,0.1628223907690157,0.14975697569076293,0.139260491737101,0.13086372628787052,0.12007614093044183,0.11926444158955714,0.11109074533728111,0.10428180979571061,0.09494250742470725,0.08328465471437098,0.07378891602709702,0.06450693625737038,0.05572877977227655,0.044474497532519856,0.035527888585444777,0.027188716470886307,0.01887968765624129,0.009466499863698198,0.0,130,236824
