1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,bestK,time(nanoTime/TIMER_DIVISOR)
33811.04561037379,79707.59963540873,83862.53755361402,79947.0155748689,77829.48001061409,90021.7478253322,97123.41967496382,92533.87573528703,88632.10119709819,88833.86588359492,86710.36165559161,74967.04089684211,76756.7764137927,73767.68240529622,79611.19543263785,82053.55816189655,85565.811130726,88216.87070763887,90726.12981219366,91962.09174429395,91183.41249496,92997.81576091962,93928.52340065759,89564.23807245205,90231.19435640302,92161.87914308104,90392.88020774914,88937.65681864682,91095.48624945659,93044.31573428407,90765.6141780372,88843.06098722621,91126.09456118714,91480.66394365294,90421.55487841016,88562.71930081744,90805.32883823608,90665.98761894276,93265.08832836429,96663.69133837028,99339.60630937168,97464.48175448376,95544.20415493575,93696.33192043097,93111.35626676558,95481.1604805895,95156.2090330018,95074.2251292638,94400.68600878325,92478.30234087107,90596.5086326458,89197.68713667792,87169.03712417399,85267.26886070744,84993.74655902648,84727.75085134868,82518.19675560131,80259.44501919039,78288.9510721316,77654.9506367848,79522.64975926538,77747.46294765611,78163.52538756994,83076.9975731014,81707.68932332865,79586.03715191256,77381.79186818993,75410.07239070865,74856.58596860545,72536.07167558964,70244.48285092742,67861.17952746255,65405.00991442653,61743.9298805833,59150.30742473297,56373.44886874615,53436.15848546701,50873.857651094506,47963.469043212215,48535.233287061594,54115.78021468341,52234.280969806314,51324.72889598847,49084.99868654407,46584.02376758121,43768.902271703446,40601.529592703744,37057.867809846095,33402.882168017975,33735.01051486442,30533.9964614565,30426.824774718916,32263.82863520408,35796.37281746032,36442.66499999999,37623.90416666666,44032.75,42361.25,20449.0,0.0,87,6614954
43574.01471167991,52150.64014860324,62398.9630152176,57919.17783842024,60396.87951487621,64182.27231272019,70215.10970410446,74171.97046471352,80440.09984036216,82880.01804196875,83979.25663093086,81942.48841855097,84756.41261551178,82910.47710914632,82767.95729126091,81838.65447244435,84337.65182690923,86328.26659896197,85998.909508824,81084.43521392488,83481.75707827053,82650.06811808365,80719.6857595073,79957.96323943979,77266.44755579172,78905.52731829646,75681.25027739086,74988.31607229818,79199.10272438734,76840.5079306906,75609.79959879338,73369.4217255014,75798.00090807382,79084.39488751712,76802.06892196865,75941.07271009815,75059.74955496521,75407.96624400123,76896.32528055893,80245.11153290462,78053.96040322675,75954.44624054147,75073.9046238888,72928.08713686126,72373.46437618048,72583.11699284356,72027.58688126334,71836.26395463473,70205.54774473528,73153.26056772833,72085.01964154259,69933.77019987415,68162.37321654649,70318.46210902046,68663.96478638907,71647.54543439043,73218.3500152465,70849.23371618574,68751.18278369137,66574.64436616984,64557.41230259664,64422.542930158466,64144.904868294005,61839.30466487349,59566.58131488921,57617.547849349736,60165.57380138098,58279.67253507463,61091.15735130803,58893.81485240504,56909.676634075135,56737.67466244489,60522.46563523095,58296.79698124441,55904.728604941905,53313.13130147825,50430.8266241209,53874.36925217306,51083.41597514633,48303.61773903643,45470.476200383535,43391.99878182629,42179.54592521956,42747.456705457764,40240.638191549464,37666.4449094585,37549.329794168465,36600.73943682505,36013.08931081875,33282.40741900628,31065.499100069814,34969.45862578539,36342.50300807823,41669.778075396825,45685.135833333334,58134.26875,73082.125,92089.25,108241.0,0.0,90,5749008
87588.22990713119,66793.85436795787,68189.96487730641,72798.92958506213,82531.15967549158,81324.18094293821,72414.22409442045,73307.32991790873,75820.07017339878,81380.6489621793,89898.95409324068,88376.97246353794,89576.54754601305,78091.20620489665,76015.67526010067,76449.97508313096,75982.62509217492,71844.6175527523,71928.62043244997,76716.10723403368,79381.94115670215,83721.61424718636,83496.8355601302,84259.47420997721,86107.41855432029,84117.92105042656,84626.90848365752,83877.6333573332,81707.82290053401,84564.6595433879,83911.17665260201,81713.92498460882,84392.78355510451,88874.52280096571,89945.47697537339,89325.03442250499,91510.21586429859,95572.47145519992,93420.36966955736,94410.56243415063,97651.15522219377,98908.00973151153,99404.78294052662,102492.76653750303,100662.46929093996,99179.64956821554,97092.57044345369,96425.04426340616,98272.360790285,101431.86772757371,106001.56014531007,109559.21467781806,108959.63713516315,109033.6960911595,107596.79115407461,110133.85043939934,110338.52542641174,110527.85714342186,109391.92236350833,112857.93714262704,111311.03650557627,109747.48168003726,108764.52986704915,107094.65141133843,105453.25451662396,103969.60237701128,104754.93055102526,105456.17443244792,106385.27908763442,104874.11168333357,103454.77028735871,103140.00773811994,103629.8395064289,102000.00641291557,100295.48669432176,98489.7988991851,96603.29286106185,94758.2662747375,92927.67049725007,92753.26522112588,91186.37074869355,92445.49679176527,93865.69152065204,92352.70157359456,93400.39456278658,91550.16793461805,89706.05211639946,87672.20348321652,85374.73496842285,83499.05131931814,82568.53317760896,90607.70658143418,100461.29150427532,113411.83181768078,129739.22060185185,150155.07118055556,173512.36342592593,202382.26388888888,311922.25,0.0,90,7526523
58888.616975659526,62423.55377470444,68155.5920739047,72342.26375343026,62958.60111206665,92798.80972568807,94948.67704371494,64466.21701483088,67308.71541491392,76161.34216032238,82582.07041785402,86129.99827734621,91721.82539196247,95700.19606657812,98139.56480352583,103287.1255646562,104659.41358417984,104691.71735424847,107440.24196176592,111078.86068876875,110112.41765975191,107073.66980008416,104259.40192190516,103923.95014197231,102449.52125872829,99659.49472318157,99162.62543410946,100804.0027590444,98336.59774649775,98268.41965046017,101153.33959045356,101237.21723644393,98178.35448540132,101409.80345616299,105434.53015373883,104346.02947184423,103705.61492895473,100919.80105385686,97843.38751976704,97392.96813887377,98174.27259084237,98316.49273722635,102210.16536105367,104392.58393592303,104386.31874771696,103803.83971168927,102418.86881053232,100323.36756397091,100431.95843821752,99670.94251825444,99479.43017146648,97190.55950190687,96945.13435178145,97525.74109863372,96610.36459100521,100964.28219367481,99408.7621415912,102966.03088134069,103029.27070040845,100969.09051700958,98905.580306151,96880.73692803725,96237.21981593843,97850.25382108078,95741.16433465506,94407.71587220341,94383.78086959761,91968.13854638388,89652.51220152229,88082.96817666726,87394.33409167266,86726.44922228437,86513.99512885042,87097.34600671093,85078.21534768312,84246.71087437449,82258.16671694534,80307.30211403043,78212.00553065292,78090.09330511844,79577.42933180576,80400.80076813934,78462.8727448137,76635.29816690173,78092.32559775653,76582.76284763447,77134.5002938179,75342.68502346793,73681.28525814733,72718.2250905258,79519.53226841518,88147.83190369899,99244.59776785715,113358.02125000002,133735.534375,160570.72916666666,201009.125,236682.25,0.0,0.0,78,8985208
96619.07849211119,56759.28680806215,57015.54272628791,71269.85197868552,75882.02582312253,72113.09860593909,68277.04358667982,68239.1563942061,72690.35123485149,74685.0095484531,79553.28178936776,79357.45072610815,83704.97138316542,88823.04621760623,92368.20925017356,95712.82819568519,94123.45952006738,95576.49826153615,93766.68226645699,86240.79156191926,87476.9229289376,84028.71250911977,81053.45738914363,83197.30462488486,82098.11721398472,82276.44171114736,86714.1545034115,86812.11736097765,89623.24735780159,90258.74564953856,87247.156175443,86418.11150712128,90560.58054135884,90036.93991119688,88162.71404336179,86490.50311896464,85826.78678676087,82836.24323260081,87986.48703236728,91795.76074176564,89046.67796307281,86639.44056853229,88515.35235983561,86386.70356907518,89558.89188080015,88105.54115806155,85780.30339839883,86998.79145987076,91421.88066460186,94547.41044560555,94290.27155379795,91886.24780613178,90555.87830375714,87989.38339346067,85662.73765167221,86584.97219513249,89412.26974864259,88842.56726784873,91731.89233731224,89443.25479078377,87209.13460632923,86525.75867899315,86952.66571218196,90884.51796779601,95677.38719256858,100899.50002153919,99218.78052494918,100111.85385103842,98023.365021472,95875.4079996552,93634.55114585857,91561.56841544,92231.2496169086,92358.56332943545,90632.73529279545,90353.07249439713,88391.59341979623,86497.64711605158,84492.60073958796,82632.3202656734,83569.80542814107,83108.98785260008,83951.33706674591,81939.841750842,79869.1231200924,78095.90247718043,80577.92411322506,78613.90011549373,79791.74368417395,77188.28052591353,75055.95028792805,81270.12823919064,89008.96188881803,99536.64429563492,115903.01208333333,137506.715625,164517.60416666666,187717.125,185330.25,0.0,78,8312309
74371.69990211312,40180.7301335918,54222.72856223991,61544.83109208299,68419.07148872655,71193.85153882857,65586.37129789984,73777.19278033137,77363.38120864469,81855.07938496549,83398.14568819283,88235.78551282933,92146.44358102923,98018.54173358734,100974.97786263928,102153.84060336446,101935.66055817915,99834.22052184671,100503.99564712393,104045.53288492892,107782.68562743133,102489.68514985422,99898.16133369338,102918.92411515786,102262.79555548486,105902.33115885234,104953.09477964856,102314.10486815366,104241.35727372217,101685.12715294826,102649.22816561484,100474.81467515572,105405.04690660062,107292.19320048377,104650.17235069955,102098.18310048278,101111.64086960579,100911.04470421237,105009.73071728722,103560.57895908676,101060.78602461123,98703.70266414857,98331.77272291538,96340.01700110312,93794.31552638313,92014.14579340849,91183.35022214934,89958.46059754778,95298.97537368967,98964.48014496785,96394.64569695068,93971.58246192693,93823.48188067212,92826.8271865773,92678.87568501242,92006.94602096024,89734.1972687406,89943.73949742346,87441.94688417521,85772.73639612918,83358.53312269239,83920.10924166744,81249.45482433215,79411.97504637661,86731.09523892113,84397.91618497236,83887.6460471898,86185.55246581139,83760.95287289174,84808.42135321458,83215.19503325432,80695.65391584858,80822.04986805959,80662.63645036248,79446.85575043643,76510.86892815716,74059.12867062534,78292.4095868407,84394.70360817235,81989.3928858096,80035.95669273255,80646.57620106588,78458.44997207017,76048.1830365791,73573.44794573267,70719.58037094527,64646.62963582091,61363.26549917089,58291.063021258095,54767.67656717234,51114.38778339641,51789.65422987627,51725.34826920352,57747.306068121696,63038.53763888889,65148.53229166666,83407.04861111111,84659.54166666667,107912.25,0.0,90,6544809
410601.3168652959,152120.10516982566,51245.729408576066,87488.61865851846,56907.54892935626,57529.401917809366,57943.73449956732,61280.05964538454,65049.03820364346,71218.73464548138,70033.62591382102,71698.91349127646,70185.07601059275,66840.51883504633,61320.16986750739,64350.18366642343,64930.64007168105,63832.361044501435,62410.02348944472,65647.1411158842,64351.08741174517,67282.02971922045,67158.04732223965,68557.53817032962,70456.09963028041,69109.05881347948,70916.0842666027,74021.1682051919,76399.53672870655,75571.51253402363,73833.91773647147,75733.78364948981,76724.04748735925,76065.62903834388,76398.3107483121,79379.65655837802,77563.58038140634,76517.63720891382,78847.1137080857,78809.44547664892,79765.89241789853,82476.34298666874,84362.88682341273,82799.45278592718,82567.62594156142,81330.22471343412,80495.71154568075,79800.1463630281,79528.2166753193,81340.94092159036,79732.84188697647,79569.40242260713,78104.31818123604,76432.13051117992,76399.03318835761,80527.06575214244,80095.17436300813,81178.03871651183,81642.83319353576,80342.9085670748,79096.82461957065,78451.9561833127,77073.13737816634,75933.37675707998,77407.91045377504,76096.26888689976,76115.76984482583,74554.41246226631,72967.13348145848,71296.83430840432,69592.8945696999,68028.69911474883,68677.4778566544,72143.9745370521,70511.99785200854,68813.77206953346,67139.05927629113,67037.32728243759,68374.30486363187,66784.81356813459,67552.47176983785,66304.59553347375,67296.96741325142,65789.2006407964,64525.79016849502,67394.84109101805,69076.41687763043,67808.73839655194,69396.34311390003,67977.8242529004,67397.2694766712,74468.46911255099,83315.89658623865,94686.03480489418,109712.79236111112,129948.06770833333,157918.11805555556,184661.45833333334,178506.25,0.0,90,6397361
235952.34553663654,89285.70001296164,62036.063669770374,69433.46351226326,66338.24298672163,68861.95326381018,77941.41880113223,82979.27745470773,78873.79341361298,79996.76554106112,75503.76268834472,77679.10240455843,72787.51381209712,69973.90925083858,69156.73099727985,71121.81381034327,75818.66877478795,73429.43565885825,80019.46149649554,79659.37351686317,76830.08688139984,74076.75880058881,72331.88200778344,71283.89534385926,72656.41370853019,70388.21907892876,72559.51436781319,78589.56709321415,76482.5812893549,78179.65256959987,75945.01520093059,75347.20939391779,76107.02942301086,73077.58404386218,74347.56725955583,74424.9753380214,72042.10934845632,69698.3155184924,70591.68132378682,70789.87300215004,68100.61142218759,71740.58640878832,74255.13966920789,73332.47241957349,77077.207254705,79848.18442843271,81319.3313283263,79835.9757639851,79701.29896612256,77824.59312111679,77537.71926309647,75192.37754688767,74226.70721644157,72411.77337088849,70595.32075426765,68705.59142622222,66784.28862490952,64992.29266772445,64253.34399457576,63736.75136106821,62309.22806223809,65372.586691390934,67379.93764131224,66694.10214682024,63609.82922443673,65778.94544763306,66864.13996551228,65531.16735267874,66744.0393394795,65392.83706351045,63496.84605930363,60837.24192373994,59204.641554833855,59028.069351479775,56980.17458872301,54904.6033547536,53285.91906409547,57993.21445796774,55852.377654900156,53545.7028764516,51074.911857385254,48559.33349462214,46216.42817835203,43655.00772832367,41268.60465767468,41146.89514175259,38848.088706053575,36285.280426691555,33940.31677602914,31646.66786965388,31939.902255413486,33248.46287340167,34334.832412131516,34698.269179894174,35788.86111111111,36182.70833333333,41193.222222222226,54378.333333333336,60516.0,0.0,90,4007190
79608.2458936985,37696.823668294324,65170.33683357585,46903.4595758287,52068.00295733675,63422.073772569194,64728.85990782255,76106.5727277699,71935.81007236717,67571.7516462441,60669.54882434693,60247.56805991373,59798.01799681166,64033.44261055936,68411.69264755817,66712.45261540278,69199.32821846197,71395.09961942167,73578.55787624026,72770.65281890128,75126.86536708976,73897.86298168119,73077.62821979001,72021.12705577703,72122.75640507619,73381.88523149656,74693.23577965765,73659.10522362418,75711.2026423378,77309.06683393056,76191.93005858101,74425.09163932978,72601.44820733755,71154.49743860688,70755.54455876772,72266.0534541484,70542.41574376596,71457.8091989328,69459.95352248348,67495.69853373038,65920.28853277449,68485.02542121417,69163.29625164425,67221.82880462025,65552.04677545313,66916.07437883064,68150.99366885077,67470.29819220399,67607.84489381412,68976.4921137496,67575.70838341594,67573.05086609191,67103.63638543194,66637.21342145228,65852.37287091353,65018.28906671222,63451.88488935529,62507.58585843632,61262.0725489724,64278.197938178404,63084.019190076506,61513.45924943437,60973.850619186494,59656.907321156206,62089.517521706,60365.96840545572,56982.221056262126,55380.26574206056,53880.32933462579,52640.63104785299,51740.82156704883,50546.084769395144,50520.1976052572,49087.53842800819,47555.25793064085,45987.65159509289,44289.929554758906,42443.599303823394,40488.74685681231,38551.62919451545,36430.06279395941,34107.69919094276,31646.809112100185,29467.43608462417,32439.28543049705,29840.913610481093,27105.265502434053,26108.070632613963,21967.57695875358,22329.521763928693,24595.91151086447,27123.137445082197,27642.671709656086,33748.14236111111,38243.44270833333,54386.78472222222,64743.458333333336,63756.25,0.0,0.0,94,2732242
273972.23900093406,52948.443478823014,37526.546336733925,65256.266166623886,68719.66964900648,61599.186015692176,80315.01118779498,78752.99119960445,64205.684019135784,63699.40517983872,63694.785625019955,66046.43710272372,64984.301673965056,68768.59071613588,69909.70410835525,68645.15863613447,73493.79322513595,76710.79575000623,74032.23364638364,76101.60204903389,78531.37042866812,76518.05850366027,74530.97260813027,76012.50657321917,75595.85371973197,74501.73972701313,78434.43627383183,78090.15312687961,75757.7553510527,73737.44539741227,74892.91531536255,77006.77862017047,75014.89065105487,75914.13557744733,75884.565533641,76276.20638705321,77495.07856537812,79646.6710982739,79298.79277870906,80862.8562263993,83756.50791172807,83532.24480813686,82252.91701178547,81649.32230533345,79597.68200062455,77641.94665539109,77151.72099922269,79367.78811478794,77880.3269033467,80469.08146175538,83951.11890032224,82271.86159158307,81851.47147229726,81365.920736619,80527.79186850734,80876.9530924183,81293.1036256315,84574.72986332487,82966.98303661482,81325.68267292103,79785.57259161993,78911.10717464564,76082.48166495773,74565.65745598085,74659.26104383037,74687.44561926213,72844.25140192157,70895.42963588772,68869.31513543091,66845.23258992891,64771.01940320548,62498.068308709786,61974.67752242247,61781.631963617976,59629.13242162687,57389.7960586132,55233.371915963915,54811.54730325912,56685.090796047865,54006.82835850256,51141.21956318483,48798.95650028425,52716.59823830386,50181.50211531193,47588.21145221614,46606.182226125384,43981.500896734884,44131.13471462787,41402.78779594043,39144.915755344744,36844.28617049714,38594.65691809276,47022.11401466837,51304.53635912698,74035.87208333332,96795.49895833334,119878.65972222223,146895.20833333334,164430.25,0.0,85,6053052
