20,bestK,time(nanoTime/TIMER_DIVISOR)
1.9158207191925345,20,2131503
1.6489708847156272,20,890262
1.1823679248851569,20,537733
1.7523929478108053,20,541341
0.32079682128016074,20,395934
0.8528645071354938,20,538998
1.731485630336059,20,336130
1.7777354232745606,20,347519
1.735632371564976,20,191888
1.8983202507591161,20,356290
1.9151674850557088,20,246914
1.900716700600481,20,199794
1.930172915110834,20,200700
1.8948563895394144,20,331476
1.8219617544451898,20,230381
1.7470199312185344,20,370214
0.8587644834796989,20,202081
1.454963188793203,20,204440
1.6218599409611583,20,340082
1.8826450687300045,20,192152
1.7853048081390281,20,221360
1.7530145402214117,20,244145
1.6463119333225624,20,342531
1.4924212994063843,20,199489
1.9163638641684004,20,351999
1.789829442134194,20,203560
1.0763611870373728,20,201975
0.9358670132828963,20,337205
1.5335281414909623,20,204190
1.937537674474471,20,193498
1.887195922249616,20,221593
1.8456007542690505,20,197564
1.8652531785569282,20,207504
0.8882816803010842,20,387020
1.8804513031110919,20,228372
1.2864200648279691,20,192484
1.8066710781034532,20,198690
1.7578518841995265,20,202339
1.1920094388614586,20,216195
1.3099872426379378,20,194342
1.6542081815786107,20,190451
1.6684649968355854,20,202989
1.8672510187994629,20,198046
1.913683413442586,20,205942
1.8042769880578728,20,210801
1.7055520266459063,20,218676
1.3264830548201578,20,205364
1.7602486458898416,20,189169
1.869631788161981,20,204559
1.642521317503328,20,189877
1.7158769817482555,20,202817
1.6262621163048085,20,200584
1.3876758765822301,20,200817
1.6798723053281215,20,193823
1.6477915370862872,20,201229
1.788754808238097,20,195775
1.6909654006298027,20,198392
0.9507056227612848,20,215672
1.9572829864685761,20,342862
1.0483668357438856,20,343581
1.6064573921615564,20,192103
1.498844064508479,20,188990
1.3945094052053058,20,208351
1.6815221557481455,20,205354
1.1914289602492742,20,203669
0.9470010384356606,20,210791
1.487931310560173,20,199106
1.6936997789852934,20,201758
1.5792490096253848,20,195239
1.6444333950892756,20,236229
1.8985923244013043,20,193094
1.7512715012884557,20,203752
1.9048572011286482,20,192543
1.8136171238290406,20,224655
1.6537879200087922,20,201847
1.8436533137983835,20,198194
1.682963444417067,20,196776
1.8394960786424621,20,202273
1.7535561744839383,20,205161
1.8753418105396111,20,196263
0.803058255681181,20,192924
0.7099620621467347,20,192564
0.40517372261979356,20,210106
1.784186336371631,20,207484
1.5764684653486654,20,211122
1.46381225891174,20,190055
1.6505549453745123,20,201916
1.7565447361919309,20,196692
1.9916955106813463,20,196337
1.391502871445575,20,197909
1.8181769635063914,20,198902
1.7770030910603065,20,192271
0.28545830611098866,20,200787
1.5883706437574858,20,195207
0.6757979058989233,20,201139
1.689459066182898,20,224220
1.674818659155751,20,196709
1.7407975200709427,20,209817
1.381765926509032,20,201522
0.6148509179717605,20,195528
1.7879719201393751,20,227856
1.8800162448676667,20,196041
1.863026114262442,20,212207
1.9191909944414824,20,199248
1.8855112282223758,20,195859
0.9918971464710562,20,190612
1.7307340771672592,20,225152
1.744745337504003,20,191955
1.763330331196495,20,195221
1.7760136880441615,20,207153
0.16915597859287582,20,202659
1.6173697823552367,20,213283
1.8720506921494855,20,199079
1.425093066988298,20,1200668
1.8647105807001894,20,199364
1.7153743978097742,20,189849
1.6938521933376347,20,194779
1.6328599187734785,20,203517
1.4825774688162257,20,206152
1.8607816978403693,20,208392
1.8393847009018567,20,196960
1.6913001410672788,20,201272
1.7269812303043481,20,197675
1.739537645805279,20,198130
0.7672034727144956,20,211148
1.9319166637001601,20,208661
1.8961246570852066,20,201312
1.7313788280834574,20,204252
1.5611798395439669,20,209169
1.5107215277448778,20,191155
1.6948030276924357,20,242411
1.8287594357313877,20,219777
1.670559731209185,20,198335
1.9666799796883625,20,203880
1.7845708701511582,20,225452
1.798254168997194,20,195773
1.7504011768847925,20,192165
1.6759730660311478,20,218179
0.40921642798950997,20,200762
1.882643131289293,20,208317
0.9548927508067857,20,219602
1.903740507450265,20,193307
1.0638360256336,20,215101
1.7876465680631979,20,196381
1.639211383743541,20,213081
1.7422590446242494,20,189817
1.8234911741047748,20,203742
1.6524956470147347,20,202019
1.868820593069127,20,202247
1.904854160199179,20,257972
1.8672441602857481,20,205487
1.9230023314575464,20,200930
1.4038691650827433,20,214939
1.7163787462869964,20,200164
1.5108738694610042,20,202110
1.5447781358208381,20,196105
1.9279807035036787,20,193284
1.9240571902574777,20,195514
1.4126828689926283,20,220555
1.8491163088483813,20,197473
1.6609618700908595,20,189179
1.8035189219134693,20,190146
0.20942731102328496,20,191830
1.6734029872188223,20,189279
1.8214916831045147,20,193173
1.8903022605770243,20,204720
1.8629588406560584,20,194381
1.2358958330189878,20,193617
1.8949913981896738,20,322576
1.8641407739290314,20,201225
0.7047197348574746,20,207987
1.9311718064877998,20,215001
1.8637828107247056,20,215411
1.6983405021278486,20,324820
1.0050749652163165,20,200486
1.816670267728434,20,239314
1.710437566026131,20,223225
0.9275902201539921,20,204791
1.8873018662010246,20,207007
1.8473657574373186,20,200510
1.9117687475442575,20,205665
1.7471139596047207,20,206077
1.7129944242272355,20,197433
1.7510431951282954,20,219959
1.7058256689513085,20,199721
1.8209879569303578,20,210295
1.7596163604139177,20,231871
1.6751457466263933,20,218855
1.860429936712648,20,200506
1.8440591419939685,20,200754
1.7882690744343699,20,188658
1.8463260195997908,20,191083
1.95530991725952,20,207003
0.7789320730827262,20,207929
0.5541343039746278,20,349429
1.756370906706295,20,220230
1.480577989805811,20,213890
1.7714725320249824,20,190038
1.4918999661560022,20,202938
1.709229128246561,20,230174
1.7762887654439354,20,224799
1.8179388653263258,20,207874
1.5946424675423438,20,196288
0.6478953341720847,20,197335
1.7705852455137996,20,196923
2.000459013196314,20,195327
1.8918752170423239,20,193683
1.915729617291451,20,193629
1.5659643135148085,20,203084
1.9063966024750743,20,200488
0.9741045616891241,20,206727
1.9237170012243334,20,203233
1.8969442237048773,20,226156
1.7779738895276764,20,208899
0.9886835524274342,20,198801
1.407357227838228,20,197291
1.4588391908281855,20,199677
7.2190815880953005,20,199270
1.7443120919248576,20,189857
1.8652755469158118,20,199296
9.230650220225003,20,215799
1.8175057847800296,20,197213
