20,bestK,time(nanoTime/TIMER_DIVISOR)
0.20506544639024718,20,2131503
0.9667706265512059,20,890262
0.3351690907458522,20,537733
0.4683728517563782,20,541341
0.41723008227124503,20,395934
0.1368618646777296,20,538998
0.44419145711138236,20,336130
0.1904248753986822,20,347519
0.6848256653379521,20,191888
0.3236924926832642,20,356290
0.5039419175541027,20,246914
0.4756055194338429,20,199794
0.46878199204540894,20,200700
0.7251200348070818,20,331476
0.14198154638395846,20,230381
0.464332708969016,20,370214
0.32134511353032436,20,202081
0.21259662422097247,20,204440
0.29679965860113644,20,340082
0.3593014490483315,20,192152
0.35354935231332135,20,221360
0.6095031606815301,20,244145
0.0982434835260579,20,342531
0.3111087013363233,20,199489
0.18660962994697342,20,351999
0.2849948273286582,20,203560
0.38926612716557873,20,201975
0.47039698257323553,20,337205
0.34313742328256025,20,204190
0.4581253476484693,20,193498
0.6134518548081609,20,221593
0.8588484918389838,20,197564
0.5931415657755792,20,207504
0.6838186238934438,20,387020
0.5604570632679413,20,228372
0.6014297899354011,20,192484
0.6315825923170517,20,198690
0.56506981073614,20,202339
0.26195812589719547,20,216195
0.3764995660681174,20,194342
0.60254731841005,20,190451
0.4284230061530905,20,202989
0.2348800346333621,20,198046
0.22524071185042632,20,205942
0.5631627763504538,20,210801
0.4294668261208033,20,218676
0.575804345797725,20,205364
0.4298226271119242,20,189169
0.1652343584327195,20,204559
0.24531743277032486,20,189877
0.4497782132757261,20,202817
0.5734343470725553,20,200584
0.6048883882368198,20,200817
0.03234878207089215,20,193823
0.2741526626843196,20,201229
0.3459630663151724,20,195775
0.3496536044509886,20,198392
0.25185721539186573,20,215672
0.2071646945665579,20,342862
0.5139478895368432,20,343581
0.1762093772670571,20,192103
0.3075963897606642,20,188990
0.2338911364043109,20,208351
0.47429448567933363,20,205354
0.4515543089180757,20,203669
0.6089852168127546,20,210791
0.14949764212907687,20,199106
0.33405070227667644,20,201758
0.4775350566240381,20,195239
0.40317543018300234,20,236229
0.35815751102286325,20,193094
0.4818257215528514,20,203752
0.23334415556808547,20,192543
0.17599555763104696,20,224655
0.34120261835427285,20,201847
0.0902729119085867,20,198194
0.5399157889968949,20,196776
0.4620756290074753,20,202273
0.27264546023348696,20,205161
0.45603076087975875,20,196263
0.5712199291013272,20,192924
0.5657764833519489,20,192564
0.5522797824153053,20,210106
0.32678636983413567,20,207484
0.8102260717594791,20,211122
0.5642541712011608,20,190055
0.47410635492215647,20,201916
0.24418849941230397,20,196692
0.21019159878389554,20,196337
0.44440008936060166,20,197909
0.6200369955814228,20,198902
0.23927804250109413,20,192271
0.652836236808079,20,200787
0.5393470460501957,20,195207
0.24529157036472946,20,201139
0.2687478784715207,20,224220
0.30969894388534436,20,196709
0.25572838969342093,20,209817
0.3761504705480567,20,201522
0.5576238809895525,20,195528
0.33004541716875707,20,227856
0.5638206700597769,20,196041
0.6904283877561497,20,212207
0.46208322675361047,20,199248
0.6245324366610663,20,195859
0.6126826231199678,20,190612
0.8631921957814399,20,225152
0.5968918390151748,20,191955
0.283107045829305,20,195221
0.4766734577739652,20,207153
0.32426574058680835,20,202659
0.3193799255188889,20,213283
0.4997047430384821,20,199079
0.42685724651696966,20,1200668
0.7637648635671128,20,199364
0.3273691133221122,20,189849
0.035931870370225674,20,194779
0.4210015812359396,20,203517
0.6486822772719588,20,206152
0.2774933888108421,20,208392
0.3542990035572834,20,196960
0.24241553311045522,20,201272
0.08561180244219405,20,197675
0.7423566300316576,20,198130
0.46549499375340453,20,211148
0.6027295119338535,20,208661
0.3738691999896383,20,201312
0.1937061075055217,20,204252
0.7050070897637604,20,209169
0.6955495843310888,20,191155
0.5784245339621601,20,242411
0.4189671160766065,20,219777
0.23139037539063967,20,198335
0.10603662559629465,20,203880
0.30200007603325607,20,225452
0.48568085266808075,20,195773
0.41048755700791417,20,192165
0.4944550818760721,20,218179
0.3673911476342146,20,200762
0.050893104420795865,20,208317
0.06524629251815764,20,219602
0.38716028259953456,20,193307
0.2949399904107698,20,215101
0.034284766908852585,20,196381
