1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,bestK,time(nanoTime/TIMER_DIVISOR)
0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,0.04985981061330157,95,55669933
0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,0.044591693649877875,95,53968481
0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,0.061700026020769995,95,50361178
0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,0.04372591036143134,146,63275860
0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,0.04722081502068333,147,50400495
0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,0.05434240690335065,95,49889471
0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,0.04926124696978835,95,64232137
0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,0.045220793470535536,95,51962643
0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,0.05893174366117345,95,52203318
0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,0.05411856756052626,95,53781311
