20,bestK,time(nanoTime/TIMER_DIVISOR)
0.03611001214487989,20,2131503
0.03888184909528151,20,890262
0.17138377997354873,20,537733
0.05096580964901789,20,541341
0.2309591933890069,20,395934
0.17931068119696728,20,538998
0.050551860918193865,20,336130
0.03714136108514928,20,347519
0.05108200350038774,20,191888
0.037236435291915976,20,356290
0.03611961448207487,20,246914
0.1444186375847944,20,199794
0.038544936567306474,20,200700
0.14014970929326304,20,331476
0.05788078492755651,20,230381
0.18831113720343293,20,370214
0.15265150059402746,20,202081
0.03534748482033312,20,204440
0.0603993793401305,20,340082
0.03791276481847775,20,192152
0.04124116552307509,20,221360
0.0415665134540151,20,244145
0.051625171114002055,20,342531
0.10144781978500787,20,199489
0.03391405096495016,20,351999
0.03843286959818956,20,203560
0.18877361074902094,20,201975
0.19951816912255863,20,337205
0.0628699549778127,20,204190
0.03379475013939541,20,193498
0.03556606433258498,20,221593
0.14208367985276266,20,197564
0.13352829812654324,20,207504
0.0989171133948632,20,387020
0.03720491434023648,20,228372
0.07799768512207111,20,192484
0.1174239816973227,20,198690
0.19189505251151565,20,202339
0.17817297289907866,20,216195
0.03977686487898344,20,194342
0.05523468016990936,20,190451
0.06954653038741998,20,202989
0.1463868931359444,20,198046
0.035907197658843246,20,205942
0.14196569940828088,20,210801
0.036365948257764596,20,218676
0.09328468458260797,20,205364
0.039617676715119926,20,189169
0.03727058075310445,20,204559
0.1266483505307713,20,189877
0.03857732563577522,20,202817
0.055803870959245605,20,200584
0.06672925867905208,20,200817
0.05871962705994436,20,193823
0.06303836736592978,20,201229
0.05359659625218506,20,195775
0.037005210689780674,20,198392
0.07065371877389884,20,215672
0.14491351422784632,20,342862
0.1784852034955205,20,343581
0.06045676365138497,20,192103
0.12655018250100045,20,188990
0.12260153320636318,20,208351
0.05194220991481732,20,205354
0.10424454221749259,20,203669
0.07752042793120557,20,210791
0.07957394503662969,20,199106
0.05292521718297632,20,201758
0.06675044264758699,20,195239
0.05624949078884793,20,236229
0.037201436786897045,20,193094
0.03900768586035476,20,203752
0.036636377089995655,20,192543
0.03848437561731716,20,224655
0.04869416202137023,20,201847
0.035602301681250455,20,198194
0.037855997301490356,20,196776
0.037377651356529186,20,202273
0.03987859485242648,20,205161
0.03836239430984512,20,196263
0.18498457223737547,20,192924
0.20827459760554912,20,192564
0.22447373570151882,20,210106
0.047253130121787265,20,207484
0.061282065895197926,20,211122
0.03589469981841268,20,190055
0.060474747829071376,20,201916
0.049393786468347904,20,196692
0.16458279686347796,20,196337
0.05274101816952851,20,197909
0.039957104845223634,20,198902
0.04756456904445268,20,192271
0.2191930516384329,20,200787
0.056377585647453966,20,195207
0.20142488054403843,20,201139
0.05180670907254891,20,224220
0.07330245090137931,20,196709
0.19140647261652058,20,209817
0.09407536936633365,20,201522
0.18145070514471218,20,195528
0.04005492607488246,20,227856
0.14281419225549358,20,196041
0.036125522137448976,20,212207
0.03741217548413423,20,199248
0.035735522814606464,20,195859
0.1309674214672447,20,190612
0.19848284350365578,20,225152
0.0504925023137544,20,191955
0.1473515471838724,20,195221
0.05433938147833357,20,207153
0.23142657050199442,20,202659
0.06280820481679214,20,213283
0.03645022943292118,20,199079
0.056745525097149294,20,1200668
0.036713048142927265,20,199364
0.05200556638803635,20,189849
0.036837022969469724,20,194779
0.05667000224732635,20,203517
0.06587357271901922,20,206152
0.0394376148851111,20,208392
0.038455940845550846,20,196960
0.03774386458791213,20,201272
0.20558920747421633,20,197675
0.05149989430086536,20,198130
0.19787256847655021,20,211148
0.03401828198557205,20,208661
0.1428578784704302,20,201312
0.050501350861799285,20,204252
0.06515846581077264,20,209169
0.19884448422527717,20,191155
0.03720254435121124,20,242411
0.1403676571954921,20,219777
0.06279066392079524,20,198335
0.07408407726648315,20,203880
0.19124514784005384,20,225452
0.0791133983915486,20,195773
0.055798315562752915,20,192165
0.20269437604377633,20,218179
0.21473951587653708,20,200762
0.03464441053731389,20,208317
0.037652786888572966,20,219602
0.035327358517789495,20,193307
0.1970387545677695,20,215101
0.039295531243646646,20,196381
0.06480692194736475,20,213081
0.0615105866786209,20,189817
0.05079275651911034,20,203742
0.20464766020636552,20,202019
0.033701748562206396,20,202247
0.0353818907141524,20,257972
0.036873446953533305,20,205487
0.14986763895114857,20,200930
0.036894849297969136,20,214939
0.034996404199677776,20,200164
0.0579218550386788,20,202110
0.05658057593478377,20,196105
0.14092704153131452,20,193284
0.03699957849344353,20,195514
0.05852657803828343,20,220555
0.0472069675934352,20,197473
0.048305875834627,20,189179
0.1661556419399087,20,190146
0.23110045107261942,20,191830
0.1829990161959125,20,189279
0.036712964510807196,20,193173
0.03570591865118087,20,204720
0.04693316258505278,20,194381
0.14231042240591332,20,193617
0.03724313589779352,20,322576
0.13875182048468526,20,201225
0.19308368250498564,20,207987
0.03539587777051885,20,215001
0.14621651718658454,20,215411
0.052722486014729224,20,324820
0.08780207509147463,20,200486
0.04467129394766118,20,239314
0.053767885530853245,20,223225
0.051176049914038624,20,204791
0.14316736561955662,20,207007
0.0366271146591028,20,200510
0.14266102266938682,20,205665
0.048379664432865156,20,206077
0.05467535294043378,20,197433
0.06718861672080782,20,219959
0.03862343722240292,20,199721
0.035798837107416805,20,210295
0.05505487825319311,20,231871
0.06856405698408505,20,218855
0.04779704538349329,20,200506
0.0359720793796334,20,200754
0.03357936948407798,20,188658
0.03590980082445963,20,191083
0.033701726797613074,20,207003
0.0599809419737646,20,207929
0.20225595073332558,20,349429
0.04971875292456361,20,220230
0.051483906057946,20,213890
0.04611518591324198,20,190038
0.03336959968871233,20,202938
0.1974327138724644,20,230174
0.05455435477512495,20,224799
0.037701160615977544,20,207874
0.06188685346273343,20,196288
0.19849070224055793,20,197335
0.053491894069652546,20,196923
0.1499220214550253,20,195327
0.14362015828129046,20,193683
0.03834219467918566,20,193629
0.03881501640835772,20,203084
0.037162477296041024,20,200488
0.035357327637336886,20,206727
0.035124925621551534,20,203233
0.036638645591811576,20,226156
0.0337664658046405,20,208899
0.03398740639421097,20,198801
0.0361533891653927,20,197291
0.03630140784224924,20,199677
0.09920247811839121,20,199270
0.038212927688644885,20,189857
0.0363110692396999,20,199296
0.08885510164073579,20,215799
0.03593907580617242,20,197213
