20,bestK,time(nanoTime/TIMER_DIVISOR)
0.4963104653913096,20,2131503
0.5570881218172365,20,890262
0.48495610239425735,20,537733
0.5090144691699543,20,541341
0.5196645371040952,20,395934
0.5318767965424757,20,538998
0.5565661065617198,20,336130
0.4984403814852178,20,347519
0.5147337435105607,20,191888
0.4697506440349005,20,356290
0.5445004914912599,20,246914
0.5391154815385556,20,199794
0.5853200525050645,20,200700
0.527448465452685,20,331476
0.5574803950605501,20,230381
0.5041745099218977,20,370214
0.48897992314340794,20,202081
0.49815401100001794,20,204440
0.5014349191646774,20,340082
0.5517831439684243,20,192152
0.5058883150322487,20,221360
0.4705471622930548,20,244145
0.5036226146403848,20,342531
0.47272757976710533,20,199489
0.5245571764564474,20,351999
0.523094088856031,20,203560
0.5149628322696308,20,201975
0.4818976848736481,20,337205
0.5415879830836419,20,204190
0.5003355019471417,20,193498
0.5193001502125277,20,221593
0.5668706216857671,20,197564
0.527023995755726,20,207504
0.4855867221945357,20,387020
0.5321194763547037,20,228372
0.514948861058826,20,192484
0.45925006469050894,20,198690
0.5351338173793796,20,202339
0.46612529796041713,20,216195
0.4810461391994088,20,194342
0.4590997744804203,20,190451
0.47024966652912237,20,202989
0.5598751759523013,20,198046
0.4656194984275105,20,205942
0.48300760497759804,20,210801
0.44511910310611,20,218676
0.46691997847139655,20,205364
0.583802478870641,20,189169
0.5023764991730965,20,204559
0.5358543327503421,20,189877
0.4507093104772253,20,202817
0.4957505336641214,20,200584
0.5026820331610968,20,200817
0.5023478650321234,20,193823
0.4916570763379468,20,201229
0.5669088796117477,20,195775
0.4447724007459787,20,198392
0.40838766305712104,20,215672
0.4966127063786538,20,342862
0.4878272062698061,20,343581
0.5216875596613055,20,192103
0.5013897472295739,20,188990
0.5204636022419897,20,208351
0.44447684197238413,20,205354
0.5302153409557551,20,203669
0.4740585695561039,20,210791
0.49886730221255743,20,199106
0.5153367072381186,20,201758
0.48278277226402344,20,195239
0.4865725236490442,20,236229
0.3990608523912178,20,193094
0.4815723866748001,20,203752
0.4874185503465917,20,192543
0.4918366218871477,20,224655
0.5750062874213783,20,201847
0.5471397054353553,20,198194
0.4628382477538453,20,196776
0.5042749557283082,20,202273
0.5032649611509148,20,205161
0.6579446567120395,20,196263
0.503771478489101,20,192924
0.44633421636635634,20,192564
0.47544374138003065,20,210106
0.6100395608114084,20,207484
0.5711247177120433,20,211122
0.5180680079768345,20,190055
0.506591169075134,20,201916
0.5011325252996848,20,196692
0.4377344419756155,20,196337
0.4501729817967184,20,197909
0.47482517952620273,20,198902
0.49854546496414287,20,192271
0.5355324905587896,20,200787
0.4799197228509211,20,195207
0.49151938784025784,20,201139
0.49456660636521704,20,224220
0.439817980195801,20,196709
0.5312402679380868,20,209817
0.47722650385849696,20,201522
0.42178372321098534,20,195528
0.5064389419063694,20,227856
0.5754958728743118,20,196041
0.46736327467055616,20,212207
0.5349510968261568,20,199248
0.5195612632210981,20,195859
0.4598076814788956,20,190612
0.49798110408263785,20,225152
0.5048507902043868,20,191955
0.5276164546672572,20,195221
0.4864109120019041,20,207153
0.5655561130321074,20,202659
0.5759600619715196,20,213283
0.4952156281536458,20,199079
0.4395819298684172,20,1200668
0.5895514529571572,20,199364
0.5325124871737453,20,189849
0.5038287385691187,20,194779
0.5183637569664833,20,203517
0.4891892618945597,20,206152
0.5228841882063809,20,208392
0.5081573624637901,20,196960
0.49944552212094556,20,201272
0.5587861942180765,20,197675
0.5067970639723265,20,198130
0.5112316379354629,20,211148
0.5088536858090451,20,208661
0.5335097043221906,20,201312
0.5049324971360327,20,204252
0.5299195102042298,20,209169
0.45335823941316566,20,191155
0.46810719977813253,20,242411
0.5120438687344676,20,219777
0.5221542612374834,20,198335
0.5262444119111112,20,203880
0.4474622725088891,20,225452
0.5266904596655095,20,195773
0.5297645514840729,20,192165
0.5531345112036786,20,218179
0.44848830757796115,20,200762
0.5040869043122619,20,208317
0.4915385417674993,20,219602
0.4521642395468484,20,193307
0.5649708675346281,20,215101
0.4528612112196178,20,196381
0.5536918703538267,20,213081
0.5693722790751365,20,189817
0.47129072830984997,20,203742
0.4780931206558736,20,202019
0.4519072553734764,20,202247
0.4767660525090135,20,257972
0.5055837284447124,20,205487
0.5356463251412641,20,200930
0.44541118582527367,20,214939
0.4737034293188985,20,200164
0.4964393781240872,20,202110
0.4573127522289526,20,196105
0.49080875657587875,20,193284
0.5444395468636101,20,195514
0.5251023245011737,20,220555
0.4479486982398951,20,197473
0.38265184793115753,20,189179
0.5865769318814671,20,190146
0.5517236486820324,20,191830
0.5069527169358086,20,189279
0.49985447016201767,20,193173
0.5065040815337581,20,204720
0.4898981370116482,20,194381
0.5516075249604099,20,193617
0.5518003054804521,20,322576
0.4871715636810199,20,201225
0.5141480131067667,20,207987
0.4562829760479966,20,215001
0.565084868218429,20,215411
0.5578567575661055,20,324820
0.5762985236813373,20,200486
0.47804603595637296,20,239314
0.513197372523227,20,223225
0.5680000615218012,20,204791
0.5827031341206346,20,207007
0.5745282975725218,20,200510
0.4866626708919276,20,205665
0.56484208883027,20,206077
0.4859104908753619,20,197433
0.4743818958620655,20,219959
0.6297399238190279,20,199721
0.5470654951106423,20,210295
0.572557767785439,20,231871
0.5498477082130504,20,218855
0.4602987533180069,20,200506
0.5483263046445646,20,200754
0.5086292403230445,20,188658
0.5764239909807973,20,191083
0.5059700284248577,20,207003
0.5529915082251572,20,207929
0.41642794864210825,20,349429
0.5045971894366837,20,220230
0.5018406716491638,20,213890
0.5395173694752543,20,190038
0.6005888543645604,20,202938
0.5485825122905635,20,230174
0.46400508428190146,20,224799
0.5400549957671216,20,207874
0.506586796536285,20,196288
0.5353848527782932,20,197335
0.5477756252826226,20,196923
0.47258554490234855,20,195327
0.612750590498373,20,193683
0.48513157985943284,20,193629
0.4334311288841939,20,203084
0.5927366475274447,20,200488
0.5277768463344732,20,206727
0.5445230495634749,20,203233
0.4331206456330031,20,226156
0.4726521159582539,20,208899
0.5861813442206173,20,198801
0.48502356594918783,20,197291
0.47774262622670116,20,199677
0.10141735839626943,20,199270
0.46922537336948317,20,189857
0.49299546664955785,20,199296
0.09853016270602816,20,215799
