15,16,17,18,19,20,21,22,23,24,25,bestK,time(nanoTime/TIMER_DIVISOR)
-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,-2.31456181703469,20,1192921
-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,-7.870347579863525,15,506876
-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,-8.293162693865515,20,372224
-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,-4.1051981517027665,20,367137
-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,-3.1619719702481737,20,411317
-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,-12.724924213621591,20,688451
-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,-0.11400001721308506,20,416819
-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,-15.668739144539632,15,326905
-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,-5.825078987255717,20,217670
-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,-8.384170082723447,20,398360
-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,-1.341285534105774,20,306798
