15,16,17,18,19,20,21,22,23,24,25,bestK,time(nanoTime/TIMER_DIVISOR)
-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,-0.017054154822494887,21,976404
-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,-0.01086579668965575,21,761056
-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,-0.0116890798712092,21,394596
-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,-0.01053571131820974,21,375126
-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,-0.029530887682155706,21,389722
-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,-0.006922279952553246,21,376394
-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,-0.018775592483317036,21,445431
-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,-0.012648029600671748,21,294883
-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,-0.010816562244516202,21,328013
-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,-0.014104442697696996,21,222493
-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,-0.012738852905160535,21,348791
-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,-0.013850907063418133,21,420561
-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,-0.013560452694648376,21,253062
-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,-0.014291819032648858,21,352095
-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,-0.007610531306661751,21,249580
-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,-0.017784459579007417,21,246587
-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,-0.013677523585445509,21,231742
-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,-0.021713714148565273,21,257648
-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,-0.015854984628278015,21,375558
-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,-0.018810244290059085,21,372802
-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,-0.008518143140613874,21,227973
-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,-0.0063416280685819225,21,201730
-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,-0.009818697861632232,21,277644
-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,-0.008792192436648043,21,350703
-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,-0.023573464201518755,21,219312
-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,-0.007528441295178739,21,232244
-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,-0.020384949069521558,21,385629
-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,-0.005076373169876545,21,373969
-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,-0.009805069873297696,21,214747
-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,-0.00806395121083924,21,339215
-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,-0.01209991431626301,21,384403
-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,-0.01423408424345001,21,442326
-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,-0.007715946877701907,21,318739
-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,-0.016820890349310596,21,217050
-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,-0.011256146887939383,21,300301
-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,-0.016364028346130953,21,376732
-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,-0.007950480086474532,21,266601
-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,-0.013511259870574003,21,409687
-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,-0.016092966478674153,21,318546
-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,-0.01543759105875275,21,245719
-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,-0.020939401830169423,21,376171
-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,-0.014885067306151356,21,254117
-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,-0.0146195049353308,21,396899
-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,-0.016027146388136355,21,223142
-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,-0.01277185149305203,21,322249
-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,-0.00477713196967625,21,358306
-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,-0.008117991312795838,21,227201
-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,-0.022744659391563046,21,337062
