20,bestK,time(nanoTime/TIMER_DIVISOR)
8.921464761145332,20,2295061
3.935832768605897,20,729418
18.578643622340323,20,673944
6.214730830108751,20,597963
3.7063778349095404,20,348270
5.396215301448578,20,404064
0.0,20,399996
7.289168927176593,20,406944
8.610772843496383,20,472891
3.1943748104212712,20,438546
4.986389901443079,20,469683
5.554350473737055,20,370597
4.677929972585365,20,204635
5.1472694836754505,20,386595
46.94039770546086,20,213717
5.118530782257878,20,247188
11.702271803315814,20,245724
8.485873215185173,20,348695
0.0,20,362165
3.9960926558736625,20,205350
4.644312864260093,20,353743
0.0,20,370702
3.702013085483637,20,205290
9.214010202901532,20,208192
2.936273543006858,20,191634
9.424739408786259,20,202749
0.0,20,236859
2.2328335229228924,20,319268
6.388715634218185,20,205145
0.0,20,438486
26.25405247114706,20,239891
2.6650266389743527,20,279657
2.5613052252071666,20,225797
3.2667368441547198,20,201914
11.220072399223518,20,203254
16.301837806401608,20,193144
12.218405056639828,20,201972
3.568079618962187,20,203674
0.0,20,238688
28.28904840249641,20,271777
9.594721994325951,20,199052
3.2800245177148573,20,228227
6.395295787350227,20,223873
19.546615259686845,20,563681
54.354549155579164,20,381312
19.855840590045993,20,397717
5.24319655814821,20,582050
11.203864038061745,20,433939
3.195418291195464,20,288178
3.3418623988350995,20,205393
5.704387049558815,20,206901
9.095226521290424,20,297033
3.6333103335071004,20,202138
0.0,20,263463
4.714154663010921,20,214367
14.687235468129662,20,224591
2.5475683545061156,20,225092
11.72270166534772,20,207212
4.8919399209610095,20,315070
34.66255789798784,20,319248
12.571467292537186,20,205799
3.857663978776968,20,270818
5.105094048782369,20,220958
5.208338990010168,20,203432
59.28034800078666,20,392675
0.0,20,272176
5.068792702584627,20,202686
7.305523342213323,20,212534
10.12527939613983,20,193153
18.109108788270223,20,218458
0.0,20,204326
6.4944016689750095,20,205180
6.753795022420293,20,199007
10.355476895180164,20,323064
19.19148506952222,20,204381
27.497891426382687,20,204146
4.685708523331894,20,203743
6.827445508700072,20,212994
20.008611866776505,20,202688
6.457420457447996,20,202621
5.210075590880071,20,213717
3.6795359852575933,20,212850
5.1972836582876605,20,198714
7.9814954776533344,20,226819
3.752350499925569,20,225852
5.784042899994426,20,504080
8.66791130318097,20,211706
26.948021742179606,20,356553
8.161929557951552,20,222707
5.144456195671775,20,223195
5.317720128597775,20,224983
5.916915010316533,20,206323
3.7103269137822075,20,196318
28.06552535383613,20,198403
4.242222345051451,20,212692
0.0,20,233324
7.291441993739502,20,211201
0.0,20,390280
5.650844462610967,20,207120
4.980508524619187,20,340572
58.021024776555365,20,253550
0.0,20,227163
4.227354484798467,20,211843
2.3726049523306267,20,227642
4.547279138817948,20,411109
4.041861040444857,20,192533
15.841633587477157,20,210046
4.948310889566731,20,258134
20.875695829151372,20,225009
0.0,20,196652
4.8247342869646905,20,222836
5.7956567181872725,20,233499
4.355445746890093,20,195974
5.408087044998646,20,197548
3.7589744487781993,20,228157
16.530102436009585,20,224057
9.637816108490519,20,283947
3.151620832338086,20,260587
7.012430598630988,20,207169
3.7155262122653343,20,253375
4.590054893414523,20,217634
6.194743370599756,20,219153
4.614232783577731,20,208514
4.87452061156363,20,246425
3.1535672957850482,20,214550
0.0,20,194800
7.548042734137397,20,212134
0.0,20,204472
19.29170582332178,20,212530
3.7693303151729953,20,208261
4.418846039297708,20,266323
13.284255064535088,20,196116
2.0373766486761866,20,197981
7.083143607722481,20,189929
3.5017942001272813,20,220326
7.515120303487397,20,203067
3.697706043495252,20,215198
35.29282387189901,20,213558
8.490028443532497,20,301925
8.521741346666843,20,205658
4.244544079747911,20,207338
6.04675959659091,20,211153
17.09022059199129,20,212027
6.850477308793269,20,212335
3.679266831688108,20,269865
8.457995804153434,20,207926
4.922986431200813,20,211054
4.885829517468297,20,213116
5.1602533467312455,20,191824
7.537257615319613,20,215911
2.7333838431439395,20,193343
3.872579869751345,20,200262
5.8047551265853805,20,216496
2.6640707615282673,20,207060
3.6575040430719516,20,202989
4.29954973492927,20,204136
3.0802731198508813,20,302299
6.489757442987169,20,216144
1.7912184051987283,20,226697
2.9397110954771546,20,209399
3.799446415452347,20,202743
5.614780470022512,20,202746
2.173081306102121,20,194995
3.850557930420788,20,196210
2.4536490342683113,20,345485
6.485312730625312,20,214484
1.8570131912861538,20,193125
2.9437381239055096,20,208945
32.47168416098837,20,247566
3.0023241852656612,20,351245
4.5594781348151,20,194911
11.504816664306315,20,216167
10.408390329822502,20,332528
2.260568355204886,20,432242
1.7255566802720264,20,390099
4.007309457537763,20,197901
3.265256390624009,20,197711
1.6879503192355438,20,203148
3.5909852756907044,20,213137
2.833622695218395,20,194804
4.2134135504593555,20,205839
3.927687446372096,20,211083
4.580519509085771,20,351351
2.0973663864872387,20,229599
1.6522352502085087,20,400647
2.6281825530223917,20,202616
2.6669798151396282,20,201865
4.472082685133936,20,372777
2.103320408682256,20,231611
1.697564363026582,20,368767
3.0091948560671473,20,197743
3.6625848497732125,20,216555
6.169755256822724,20,403674
3.2623686251282593,20,284834
1.8401055364887093,20,347931
2.809619665575943,20,412747
5.941191317705651,20,462560
6.616230451322758,20,225387
1.7484269579188376,20,200285
2.381741633016611,20,264790
6.2193665734787995,20,209076
2.3265649407424607,20,203431
2.2173558416787467,20,359379
3.2999233662239242,20,218875
2.9547697405770457,20,206767
9.18314466739796,20,225546
3.999532309382933,20,277293
4.653877445647175,20,211514
4.611636334847035,20,236369
3.430005120384075,20,240206
2.9046051230378627,20,326587
3.0425008526138564,20,205162
6.669614531713318,20,210768
3.7840764818984,20,223687
2.7233740758429374,20,200760
6.368561779184319,20,328631
2.0703806972434964,20,228843
1.0016809322793876,20,238727
2.1317862935341734,20,209646
4.409349393916512,20,214281
1.5815301041043734,20,208119
3.6893609216979573,20,304961
